OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
1638978,LOP221119000233,1922 MONTANA ST,MONTANA ST,933MA,ALARM-MANUALLY ACTIV,1668840828000,6065144,2118158,C,16Y,CCD5,11/19/22  6:53:48 AM,1668854687000,16,3,2
1638979,LOP221119000234,1445 14TH ST,14TH ST,INFO,BEAT INFORMATION,1668840883000,6043799,2122738,C,02Y,CCD3,11/19/22  6:54:43 AM,1668841222000,2,1,1
1638980,LOP221119000235,3284 LYNDE ST,LYNDE ST,10851,STOLEN VEHICLE,1668841057000,6066005,2114478,C,21Y,CCD5,11/19/22  6:57:37 AM,1668863734000,21,3,2
1638981,LOP221119000236,2651 73RD AV,73RD AV,RR,REPORT REVIEW,1668841097000,6077662,2106308,C,30Y,CCD6,11/19/22  6:58:17 AM,1668850699000,30,5,3
1638982,LOP221119000237,11TH ST&HARRISON ST,ST&HARRISON ST,SPEC,SPECIAL ASSIGNMENT,1668841172000,6050627,2118900,C,03X,CCD2,11/19/22  6:59:32 AM,1668865064000,3,1,1
1638983,LOP221119000238,4000 ALAMEDA AV,ALAMEDA AV,SPEC,SPECIAL ASSIGNMENT,1668841439000,6063832,2106755,C,23X,CCD5,11/19/22  7:03:59 AM,1668900095000,23,4,2
1638984,LOP221119000239,4427 VIEW ST,VIEW ST,933R,ALARM-RINGER,1668841464000,6056257,2130041,C,09X,CCD1,11/19/22  7:04:24 AM,1668843007000,9,2,1
1638985,LOP221119000240,700 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1668841493000,6055431,2116422,C,19X,CCD2,11/19/22  7:04:53 AM,1668842873000,19,3,2
1638986,LOP221119000241,14TH ST&BROADWAY,ST&BROADWAY,160B,VEH PARKED IN SIGNED,1668841632000,6049992,2120170,C,03X,CCD2,11/19/22  7:07:12 AM,1668844474000,3,1,1
1638987,LOP221119000242,HIGH ST&NB I880,ST&NB I880,HAZ,HAZARDOUS SITUATION/,1668841753000,6064504,2106818,C,26X,CCD5,11/19/22  7:09:13 AM,1668841866000,26,4,3
1638988,LOP221119000246,405 ASHTON AV,ASHTON AV,415C,415 UNKNOWN,1668841828000,6074003,2094702,C,31Y,CCD7,11/19/22  7:10:28 AM,1668848303000,31,5,3
1638989,LOP221119000245,741 SANTA RAY AV,SANTA RAY AV,933R,ALARM-RINGER,1668841825000,6060323,2122548,C,16X,CCD2,11/19/22  7:10:25 AM,1668841830000,16,3,2
1638990,LOP221119000243,455 7TH ST,7TH ST,RR,REPORT REVIEW,1668841813000,6049039,2118440,C,03Y,CCD3,11/19/22  7:10:13 AM,1668846934000,3,1,1
1638991,LOP221119000244,3119 E 9TH ST,E 9TH ST,415BF,415 BOYFRIEND,1668841823000,6061958,2108808,C,20X,CCD5,11/19/22  7:10:23 AM,1668841823000,20,3,2
1638992,LOP221119000249,425 MADISON ST,MADISON ST,911C,911 HANG UP FROM CP,1668842258000,6050755,2116712,C,01X,CCD3,11/19/22  7:17:38 AM,1668842294000,1,1,1
1638993,LOP221119000248,425 MADISON ST,MADISON ST,415C,415 UNKNOWN,1668842248000,6050755,2116712,C,01X,CCD3,11/19/22  7:17:28 AM,1668844842000,1,1,1
1638994,LOP221119000251,1600 15TH AV,15TH AV,976,CAR STOP,1668842432000,6057871,2115038,C,18X,CCD2,11/19/22  7:20:32 AM,1668845614000,18,3,2
1638995,LOP221119000252,104TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,HAZ,HAZARDOUS SITUATION/,1668842545000,6079527,2096315,C,32X,CCD7,11/19/22  7:22:25 AM,1668849490000,32,5,3
1638996,LOP221119000253,1200 LAKESHORE AV,LAKESHORE AV,SECCK,SECURITY CHECK,1668842546000,6053514,2118015,C,19X,CCD2,11/19/22  7:22:26 AM,1668845632000,19,3,2
1638997,LOP221119000254,400 HIGH ST,HIGH ST,SPEC,SPECIAL ASSIGNMENT,1668842589000,6063453,2105819,C,26X,CCD5,11/19/22  7:23:09 AM,1668876881000,26,4,3
1638998,LOP221119000255,7101 EDGEWATER DR,EDGEWATER DR,ELEC,ELECTRONIC DEVICE,1668842763000,6067451,2099631,C,31X,CCD7,11/19/22  7:26:03 AM,1668842763000,31,5,3
1638999,LOP221119000258,555 10TH ST,10TH ST,945A,AMBULANCE REQUESTED,1668843075000,6048738,2119541,C,03Y,CCD3,11/19/22  7:31:15 AM,1668843075000,3,1,1
1639000,LOP221119000259,12TH ST&HARRISON ST,ST&HARRISON ST,929,FIRE,1668843079000,6050756,2119149,C,03X,CCD2,11/19/22  7:31:19 AM,1668843099000,3,1,1
1639001,LOP221119000260,5249 MANILA AV,MANILA AV,929,FIRE,1668843178000,6055203,2132001,C,12Y,CCD1,11/19/22  7:32:58 AM,1668849397000,12,2,1
1639002,LOP221119000261,5232 JAMES AV,JAMES AV,929,FIRE,1668843281000,6055005,2132086,C,12Y,CCD1,11/19/22  7:34:41 AM,1668843286000,12,2,1
1639003,LOP221119000262,895 57TH ST,57TH ST,SUPPL,SUPPLEMENT,1668843343000,6049395,2133750,C,10Y,CCD1,11/19/22  7:35:43 AM,1668848259000,10,2,1
1639004,LOP221119000263,4112 MANILA AV,MANILA AV,945A,AMBULANCE REQUESTED,1668843400000,6054122,2129127,C,12X,CCD1,11/19/22  7:36:40 AM,1668843401000,12,2,1
1639005,LOP221119000264,3050 FRUITVALE AV,FRUITVALE AV,5150,MENTALLY ILL,1668843408000,6065222,2116469,C,21Y,CCD5,11/19/22  7:36:48 AM,1668871052000,21,3,2
1639006,LOP221119000265,1100 E 12TH ST,E 12TH ST,BCAST,BROADCAST,1668843570000,6056091,2115093,C,19X,CCD2,11/19/22  7:39:30 AM,1668843616000,19,3,2
1639007,LOP221119000267,2330 WEBSTER ST,WEBSTER ST,933R,ALARM-RINGER,1668844004000,6051807,2123075,C,08X,CCD3,11/19/22  7:46:44 AM,1668844050000,8,2,1
1639008,LOP221119000266,98TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,R10851,RECOVERED STOLEN VEH,1668844000000,6078678,2097808,C,33X,CCD7,11/19/22  7:46:40 AM,1668849556000,33,5,3
1639009,LOP221119000268,3073 BROADWAY,BROADWAY,911N,POLICE RELATED MATTE,1668844081000,6052751,2125542,C,08X,CCD3,11/19/22  7:48:01 AM,1668844081000,8,2,1
1639010,LOP221119000269,479 CHENEY AV,CHENEY AV,5150,MENTALLY ILL,1668844147000,6057229,2122506,C,14Y,CCD2,11/19/22  7:49:07 AM,1668851842000,14,2,2
1639011,LOP221119000270,EDGEWATER DR&HEGENBERGER RD,DR&HEGENBERGER RD,976,CAR STOP,1668844245000,6071012,2095224,C,31X,CCD7,11/19/22  7:50:45 AM,1668845289000,31,5,3
1639012,LOP221119000272,2246 88TH AV,88TH AV,10851,STOLEN VEHICLE,1668844346000,6080048,2101778,C,35X,CCD7,11/19/22  7:52:26 AM,1668855893000,35,5,3
1639013,LOP221119000273,24 STARK KNOLL PL,STARK KNOLL PL,933R,ALARM-RINGER,1668844481000,6062996,2130723,C,13X,CCD1,11/19/22  7:54:41 AM,1668845471000,13,2,1
1639014,LOP221119000274,720 E 11TH ST,E 11TH ST,5150,MENTALLY ILL,1668844498000,6054918,2115887,C,19X,CCD2,11/19/22  7:54:58 AM,1668844507000,19,3,2
1639015,LOP221119000276,41ST ST&HOWE ST,ST&HOWE ST,SECCK,SECURITY CHECK,1668844945000,6055336,2128340,C,09X,CCD1,11/19/22  8:02:25 AM,1668845120000,9,2,1
1639016,LOP221119000277,180 GRAND AV,GRAND AV,5150,MENTALLY ILL,1668844951000,6052375,2122595,C,08X,CCD3,11/19/22  8:02:31 AM,1668847902000,8,2,1
1639017,LOP221119000280,3725 GRAND AV,GRAND AV,933R,ALARM-RINGER,1668845163000,6057539,2124512,C,14Y,CCD2,11/19/22  8:06:03 AM,1668851331000,14,2,2
1639018,LOP221119000281,1631 VISTA ST,VISTA ST,918,PERSON SCREAMING,1668845181000,6065786,2120559,C,16Y,CCD5,11/19/22  8:06:21 AM,1668867539000,16,3,2
1639019,LOP221119000282,76TH AV&HAMILTON ST,AV&HAMILTON ST,HAZ,HAZARDOUS SITUATION/,1668845222000,6073354,2101894,C,26Y,CCD7,11/19/22  8:07:02 AM,1668852230000,26,4,3
1639020,LOP221119000283,4360 EVERETT AV,EVERETT AV,918,PERSON SCREAMING,1668845247000,6065585,2120640,C,16Y,CCD5,11/19/22  8:07:27 AM,1668845418000,16,3,2
1639021,LOP221119000284,191 98TH AV,98TH AV,SECCK,SECURITY CHECK,1668845306000,6071778,2092529,C,31Y,CCD7,11/19/22  8:08:26 AM,1668850597000,31,5,3
1639022,LOP221119000285,695 HEGENBERGER RD,HEGENBERGER RD,MSDIAL,MISDIAL,1668845388000,6071172,2099886,C,31X,CCD7,11/19/22  8:09:48 AM,1668845398000,31,5,3
1639023,LOP221119000286,1181 79TH AV,79TH AV,SECCK,SECURITY CHECK,1668845466000,6074184,2101731,C,26Y,CCD7,11/19/22  8:11:06 AM,1668858081000,26,4,3
1639024,LOP221119000287,1146 E 15TH ST,E 15TH ST,415N,DISTURBANCE-NEIGHBOR,1668845519000,6056748,2115448,C,19X,CCD2,11/19/22  8:11:59 AM,1668851924000,19,3,2
1639025,LOP221119000289,9777 GOLF LINKS RD,GOLF LINKS RD,933R,ALARM-RINGER,1668845752000,6084494,2100975,C,35Y,CCD7,11/19/22  8:15:52 AM,1668845775000,35,5,3
1639026,LOP221119000290,679 35TH ST,35TH ST,CKVEH,CHECK VEHICLE,1668845896000,6050203,2127479,C,06X,CCD3,11/19/22  8:18:16 AM,1668887914000,6,1,1
1639027,LOP221119000291,455 7TH ST,7TH ST,278_5,VIOLATION OF CUSTODY,1668845933000,6049039,2118440,C,03Y,CCD3,11/19/22  8:18:53 AM,1668846500000,3,1,1
1639028,LOP221119000292,HIGH ST&INTERNATIONAL BLVD,ST&INTERNATIONAL BLVD,976,CAR STOP,1668846101000,6066048,2108232,C,23X,CCD5,11/19/22  8:21:41 AM,1668846844000,23,4,2
1639029,LOP221119000293,575 INDEPENDENT RD,INDEPENDENT RD,933R,ALARM-RINGER,1668846105000,6068172,2102276,C,26X,CCD6,11/19/22  8:21:45 AM,1668864526000,26,4,3
1639030,LOP221119000294,695 HEGENBERGER RD,HEGENBERGER RD,911C,911 HANG UP FROM CP,1668846241000,6071172,2099886,C,31X,CCD7,11/19/22  8:24:01 AM,1668846241000,31,5,3
1639031,LOP221119000297,1380 HOLMAN RD,HOLMAN RD,945A,AMBULANCE REQUESTED,1668846352000,6062776,2120961,C,16Y,CCD2,11/19/22  8:25:52 AM,1668846353000,16,3,2
1639032,LOP221119000298,HIGH ST&INTERNATIONAL BLVD,ST&INTERNATIONAL BLVD,976,CAR STOP,1668846370000,6066048,2108232,C,23X,CCD5,11/19/22  8:26:10 AM,1668846875000,23,4,2
1639033,LOP221119000299,600 INTERNATIONAL BLVD,INTERNATIONAL BLVD,933R,ALARM-RINGER,1668846429000,6055196,2116693,C,19X,CCD2,11/19/22  8:27:09 AM,1668847832000,19,3,2
1639034,LOP221119000295,5100 BROADWAY,BROADWAY,CKVEH,CHECK VEHICLE,1668846248000,6055772,2131251,C,09X,CCD1,11/19/22  8:24:08 AM,1668847876000,9,2,1
1639035,LOP221119000278,7300 INTERNATIONAL BLVD,INTERNATIONAL BLVD,976,CAR STOP,1668845082000,6074020,2103301,C,30X,CCD7,11/19/22  8:04:42 AM,1668846818000,30,5,3
1639036,LOP221119000301,1 AIRPORT ACCESS RD,AIRPORT ACCESS RD,415C,415 UNKNOWN,1668846841000,6070021,2092606,C,31Y,CCD7,11/19/22  8:34:01 AM,1668846860000,31,5,3
1639037,LOP221119000304,HOME PL E&MCKINLEY AV,PL E&MCKINLEY AV,911N,POLICE RELATED MATTE,1668846932000,6059395,2119781,C,15X,CCD2,11/19/22  8:35:32 AM,1668846933000,15,3,2
1639038,LOP221119000303,1380 HOLMAN RD,HOLMAN RD,PDOA,POSSIBLE DEAD PERSON,1668846904000,6062776,2120961,C,16Y,CCD2,11/19/22  8:35:04 AM,1668861840000,16,3,2
1639039,LOP221119000305,2060 FAIRMONT DR,FAIRMONT DR,JGP,,1668847005000,6092591,2084985,C,35Y,,11/19/22  8:36:45 AM,1668858950000,35,5,3
1639040,LOP221119000306,270 13TH ST,13TH ST,945A,AMBULANCE REQUESTED,1668847008000,6051090,2119314,C,03X,CCD2,11/19/22  8:36:48 AM,1668847008000,3,1,1
1639041,LOP221119000307,85TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,20002,HIT & RUN (PROPERTY,1668847014000,6076758,2101222,C,34X,CCD7,11/19/22  8:36:54 AM,1668847021000,34,5,3
1639042,LOP221119000309,888 VERMONT ST,VERMONT ST,459AU,AUTO BURGLARY,1668847061000,6057947,2123892,C,14Y,CCD2,11/19/22  8:37:41 AM,1668847062000,14,2,2
1639043,LOP221119000311,2650 BROADWAY,BROADWAY,246,SHOOTING AT/INTO AN,1668847110000,6052055,2124110,C,08X,CCD3,11/19/22  8:38:30 AM,1668878917000,8,2,1
1639044,LOP221119000310,2060 FAIRMONT DR,FAIRMONT DR,JGP,,1668847085000,6092591,2084985,C,35Y,,11/19/22  8:38:05 AM,1668848418000,35,5,3
1639045,LOP221119000313,2383 DURANT AV,DURANT AV,MSDIAL,MISDIAL,1668847189000,6083740,2096039,C,32Y,CCD7,11/19/22  8:39:49 AM,1668857685000,32,5,3
1639046,LOP221119000314,3RD ST&BROADWAY,ST&BROADWAY,SECCK,SECURITY CHECK,1668847292000,6048570,2117444,C,01X,CCD3,11/19/22  8:41:32 AM,1668851949000,1,1,1
1639047,LOP221119000312,HIGH ST&SAN LEANDRO ST,ST&SAN LEANDRO ST,976,CAR STOP,1668847154000,6065376,2107615,C,26X,CCD5,11/19/22  8:39:14 AM,1668847423000,26,4,3
1639048,LOP221119000317,5521 E 15TH ST,E 15TH ST,11500,DRUG DEALING,1668847498000,6069747,2106595,C,27Y,CCD6,11/19/22  8:44:58 AM,1668850038000,27,4,3
1639049,LOP221119000318,1500 HIGH ST,HIGH ST,976,CAR STOP,1668847527000,6066260,2108400,C,27X,CCD5,11/19/22  8:45:27 AM,1668847900000,27,4,3
1639050,LOP221119000319,E 12TH ST&HIGH ST,12TH ST&HIGH ST,976,CAR STOP,1668847626000,6065684,2107896,A,23X,CCD5,11/19/22  8:47:06 AM,1668847654000,23,4,2
1639051,LOP221119000320,80 ECHO AV,ECHO AV,933R,ALARM-RINGER,1668847725000,6056746,2128525,A,09X,CCD1,11/19/22  8:48:45 AM,1668852271000,9,2,1
1639052,LOP221119000321,5660 COLLEGE AV,COLLEGE AV,242,BATTERY,1668847782000,6055906,2134419,A,12Y,CCD1,11/19/22  8:49:42 AM,1668849962000,12,2,1
1639053,LOP221119000322,BANCROFT AV&HIGH ST,AV&HIGH ST,976,CAR STOP,1668847829000,6066442,2108593,C,23X,CCD5,11/19/22  8:50:29 AM,1668848457000,23,4,2
1639054,LOP221119000324,45TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,976,CAR STOP,1668847913000,6066599,2107889,C,26X,CCD5,11/19/22  8:51:53 AM,1668848617000,26,4,3
1639055,LOP221119000202,411 29TH ST,29TH ST,451,ARSON,1668836512000,6051793,2125035,C,08X,CCD3,11/19/22  5:41:52 AM,1668853042000,8,2,1
1639056,LOP221119000326,29TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,943,FIGHT,1668847990000,6051179,2125214,C,08X,CCD3,11/19/22  8:53:10 AM,1668851798000,8,2,1
1639057,LOP221119000328,6220 SEMINARY AV,SEMINARY AV,415SS,415 SHOT SPOTTER GUN,1668848064000,6077677,2110934,C,28X,CCD6,11/19/22  8:54:24 AM,1668849579000,28,4,3
1639058,LOP221119000329,2227 SAN PABLO AV,SAN PABLO AV,911C,911 HANG UP FROM CP,1668848103000,6049213,2123271,A,07X,CCD3,11/19/22  8:55:03 AM,1668858622000,7,1,1
1639059,LOP221119000330,5506 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,945A,AMBULANCE REQUESTED,1668848159000,6050720,2133117,C,11X,CCD1,11/19/22  8:55:59 AM,1668848159000,11,2,1
1639060,LOP221119000331,10203 E ST,E ST,MSDIAL,MISDIAL,1668848238000,6077566,2095637,C,32X,CCD7,11/19/22  8:57:18 AM,1668848238000,32,5,3
1639061,LOP221119000333,5506 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,945A,AMBULANCE REQUESTED,1668848276000,6050720,2133117,C,11X,CCD1,11/19/22  8:57:56 AM,1668848276000,11,2,1
1639062,LOP221119000332,125 STONEWALL RD,STONEWALL RD,911C,911 HANG UP FROM CP,1668848274000,6058384,2141149,C,13Y,CCD1,11/19/22  8:57:54 AM,1668873955000,13,2,1
1639063,LOP221119000334,959 26TH ST,26TH ST,945A,AMBULANCE REQUESTED,1668848412000,6047877,2125105,C,07X,CCD3,11/19/22  9:00:12 AM,1668848413000,7,1,1
1639064,LOP221119000335,E 12TH ST&HIGH ST,12TH ST&HIGH ST,976,CAR STOP,1668848425000,6065684,2107896,C,26X,CCD5,11/19/22  9:00:25 AM,1668848810000,26,4,3
1639065,LOP221119000337,E 17TH ST&HIGH ST,17TH ST&HIGH ST,976,CAR STOP,1668848475000,6066602,2108739,C,23X,CCD5,11/19/22  9:01:15 AM,1668849461000,23,4,2
1639066,LOP221119000336,807 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,10851,STOLEN VEHICLE,1668848457000,6047845,2119431,A,03Y,CCD3,11/19/22  9:00:57 AM,1668852984000,3,1,1
1639067,LOP221119000315,1300 45TH AV,45TH AV,976,CAR STOP,1668847442000,6066440,2107716,C,26X,CCD5,11/19/22  8:44:02 AM,1668848522000,26,4,3
1639068,LOP221119000338,4668 REINHARDT DR,REINHARDT DR,HAZ,HAZARDOUS SITUATION/,1668848524000,6075488,2113900,C,25X,CCD4,11/19/22  9:02:04 AM,1668864761000,25,4,2
1639069,LOP221119000339,HIGH ST&INTERNATIONAL BLVD,ST&INTERNATIONAL BLVD,976,CAR STOP,1668848528000,6066048,2108232,A,26X,CCD5,11/19/22  9:02:08 AM,1668848563000,26,4,3
1639070,LOP221119000341,4600 INTERNATIONAL BLVD,INTERNATIONAL BLVD,976,CAR STOP,1668848602000,6066998,2107670,C,27Y,CCD5,11/19/22  9:03:22 AM,1668849104000,27,4,3
1639071,LOP221119000342,6865 LEONA CREEK DR,LEONA CREEK DR,242,BATTERY,1668848703000,6070689,2102330,C,26Y,CCD6,11/19/22  9:05:03 AM,1668859672000,26,4,3
1639072,LOP221119000343,4632 REDWOOD RD,REDWOOD RD,911H,911 HANG-UP,1668848770000,6077376,2116153,C,22Y,CCD4,11/19/22  9:06:10 AM,1668857600000,22,3,2
1639073,LOP221119000344,4600 BANCROFT AV,BANCROFT AV,BCAST,BROADCAST,1668848824000,6067249,2108115,C,27X,CCD5,11/19/22  9:07:04 AM,1668848893000,27,4,3
1639074,LOP221119000345,27TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,901A,VEHICLE COLLISION-PE,1668848867000,6049948,2124818,C,06X,CCD3,11/19/22  9:07:47 AM,1668863634000,6,1,1
1639075,LOP221119000347,18TH ST&FILBERT ST,ST&FILBERT ST,594,VANDALISM,1668848947000,6046933,2122889,C,05X,CCD3,11/19/22  9:09:07 AM,1668876713000,5,1,1
1639076,LOP221119000340,3772 MARION AV,MARION AV,933MA,ALARM-MANUALLY ACTIV,1668848537000,6069662,2114111,C,24Y,CCD4,11/19/22  9:02:17 AM,1668848961000,24,4,2
1639077,LOP221119000348,1400 47TH AV,47TH AV,976,CAR STOP,1668848975000,6067229,2107511,C,27Y,CCD5,11/19/22  9:09:35 AM,1668869648000,27,4,3
1639078,LOP221119000349,2545 66TH AV,66TH AV,970B,AUTO BLOCKING DRIVEW,1668848992000,6074420,2106385,C,30X,CCD6,11/19/22  9:09:52 AM,1668871785000,30,5,3
1639079,LOP221119000350,SAN LEANDRO ST&SEMINARY AV,LEANDRO ST&SEMINARY AV,245,ASSAULT W/DEADLY WEA,1668849178000,6068657,2104005,C,26X,CCD6,11/19/22  9:12:58 AM,1668849884000,26,4,3
1639080,LOP221119000351,2500 26TH AV,26TH AV,905,ABANDONED AUTOMOBILE,1668849192000,6063528,2114679,C,21X,CCD5,11/19/22  9:13:12 AM,1668851015000,21,3,2
1639081,LOP221119000352,HIGH ST&SAN LEANDRO ST,ST&SAN LEANDRO ST,976,CAR STOP,1668849218000,6065376,2107615,C,26X,CCD5,11/19/22  9:13:38 AM,1668849675000,26,4,3
1639082,LOP221119000353,601 WEBSTER ST,WEBSTER ST,MACRO,MACRO TEAM RESPONSE,1668849227000,6049634,2117856,C,03X,CCD2,11/19/22  9:13:47 AM,1668849245000,3,1,1
1639083,LOP221119000354,5100 INTERNATIONAL BLVD,INTERNATIONAL BLVD,976,CAR STOP,1668849251000,6068082,2106988,C,27Y,CCD5,11/19/22  9:14:11 AM,1668850314000,27,4,3
1639084,LOP221119000355,BROOKWOOD PL&TRESTLE GLEN RD,PL&TRESTLE GLEN RD,5150,MENTALLY ILL,1668849361000,6058583,2121979,C,16X,CCD2,11/19/22  9:16:01 AM,1668851849000,16,3,2
1639085,LOP221119000356,1535 CHESTNUT ST,CHESTNUT ST,968A,LIVE ANIMAL PICK UP,1668849383000,6046121,2122475,C,05X,CCD3,11/19/22  9:16:23 AM,1668850845000,5,1,1
1639086,LOP221119000357,10615 BANCROFT AV,BANCROFT AV,945A,AMBULANCE REQUESTED,1668849389000,6082581,2096648,C,32Y,CCD7,11/19/22  9:16:29 AM,1668849389000,32,5,3
1639087,LOP221119000358,5100 INTERNATIONAL BLVD,INTERNATIONAL BLVD,976,CAR STOP,1668849411000,6068082,2106988,A,27Y,CCD5,11/19/22  9:16:51 AM,1668849429000,27,4,3
1639088,LOP221119000359,620 17TH ST,17TH ST,945A,AMBULANCE REQUESTED,1668849480000,6049179,2121483,C,04X,CCD3,11/19/22  9:18:00 AM,1668849480000,4,1,1
1639089,LOP221119000362,45TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,976,CAR STOP,1668849615000,6067225,2108889,C,27X,CCD5,11/19/22  9:20:15 AM,1668850182000,27,4,3
1639090,LOP221119000363,698 HEGENBERGER RD,HEGENBERGER RD,901A,VEHICLE COLLISION-PE,1668849634000,6071276,2099755,C,31Y,CCD7,11/19/22  9:20:34 AM,1668852692000,31,5,3
1639091,LOP221119000365,1933 CORTEREAL AV,CORTEREAL AV,933R,ALARM-RINGER,1668849731000,6068358,2128527,C,13Z,CCD4,11/19/22  9:22:11 AM,1668916255000,13,2,1
1639092,LOP221119000366,400 29TH ST,29TH ST,415C,415 UNKNOWN,1668849821000,6051865,2125060,C,08X,CCD3,11/19/22  9:23:41 AM,1668849865000,8,2,1
1639093,LOP221119000367,989 70TH AV,70TH AV,HAZ,HAZARDOUS SITUATION/,1668849837000,6071884,2102586,C,26Y,CCD7,11/19/22  9:23:57 AM,1668865173000,26,4,3
1639094,LOP221119000369,47TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,976,CAR STOP,1668849927000,6067207,2107513,C,27Y,CCD5,11/19/22  9:25:27 AM,1668850877000,27,4,3
1639095,LOP221119000370,5947 HILTON ST,HILTON ST,5150,MENTALLY ILL,1668849941000,6072372,2107014,C,27Y,CCD6,11/19/22  9:25:41 AM,1668858285000,27,4,3
1639096,LOP221119000371,522 22ND ST,22ND ST,BTNFO,BEAT INFORMATION,1668849969000,6050434,2122672,C,04X,CCD3,11/19/22  9:26:09 AM,1668850646000,4,1,1
1639097,LOP221119000372,201 EMBARCADERO,EMBARCADERO,SECCK,SECURITY CHECK,1668849976000,6051554,2115376,C,01X,CCD3,11/19/22  9:26:16 AM,1668852714000,1,1,1
1639098,LOP221119000373,886 53RD ST,53RD ST,602L,TRESPASS:,1668849998000,6049698,2132294,C,10Y,CCD1,11/19/22  9:26:38 AM,1668853682000,10,2,1
1639099,LOP221119000374,HIGH ST&INTERNATIONAL BLVD,ST&INTERNATIONAL BLVD,976,CAR STOP,1668850075000,6066048,2108232,C,23X,CCD5,11/19/22  9:27:55 AM,1668850354000,23,4,2
1639100,LOP221119000308,4400 E 12TH ST,E 12TH ST,976,CAR STOP,1668847033000,6066062,2107806,C,26X,CCD5,11/19/22  8:37:13 AM,1668850091000,26,4,3
1639101,LOP221119000376,1223 34TH ST,34TH ST,945A,AMBULANCE REQUESTED,1668850181000,6047104,2128029,C,07X,CCD3,11/19/22  9:29:41 AM,1668850181000,7,1,1
1639102,LOP221119000377,STRATFORD RD&TRESTLE GLEN RD,RD&TRESTLE GLEN RD,5150,MENTALLY ILL,1668850288000,6058763,2121817,C,16X,CCD2,11/19/22  9:31:28 AM,1668854154000,16,3,2
1639103,LOP221119000368,1300 HIGH ST,HIGH ST,976,CAR STOP,1668849845000,6065929,2108095,C,26X,CCD5,11/19/22  9:24:05 AM,1668850292000,26,4,3
1639104,LOP221119000378,45TH AV&BANCROFT AV,AV&BANCROFT AV,976,CAR STOP,1668850360000,6066874,2108326,C,27X,CCD5,11/19/22  9:32:40 AM,1668851519000,27,4,3
1639105,LOP221119000379,7TH ST&OAK ST,ST&OAK ST,R10851,RECOVERED STOLEN VEH,1668850381000,6051464,2117207,C,03X,CCD2,11/19/22  9:33:01 AM,1668853521000,3,1,1
1639106,LOP221119000380,1400 41ST AV,41ST AV,976,CAR STOP,1668850406000,6065516,2108579,C,23X,CCD5,11/19/22  9:33:26 AM,1668851213000,23,4,2
1639107,LOP221119000381,1500 HIGH ST,HIGH ST,976,CAR STOP,1668850453000,6066260,2108400,C,27X,CCD5,11/19/22  9:34:13 AM,1668850649000,27,4,3
1639108,LOP221119000382,2633 E 27TH ST,E 27TH ST,MSDIAL,MISDIAL,1668850490000,6064081,2115125,C,21X,CCD5,11/19/22  9:34:50 AM,1668850490000,21,3,2
1639109,LOP221119000384,S COLISEUM WY&HEGENBERGER RD,COLISEUM WY&HEGENBERGER RD,955,ANIMAL-STRAYING,1668850543000,6071322,2098070,C,31X,CCD7,11/19/22  9:35:43 AM,1668853580000,31,5,3
1639110,LOP221119000383,2923 WEBSTER ST,WEBSTER ST,415C,415 UNKNOWN,1668850526000,6052228,2125065,C,08X,CCD3,11/19/22  9:35:26 AM,1668850533000,8,2,1
1639111,LOP221119000388,1600 52ND AV,52ND AV,976,CAR STOP,1668850637000,6068740,2107543,C,27Y,CCD6,11/19/22  9:37:17 AM,1668851257000,27,4,3
1639112,LOP221119000386,EDES AV&HEGENBERGER RD,AV&HEGENBERGER RD,SPEC,SPECIAL ASSIGNMENT,1668850611000,6071322,2098070,C,31Y,CCD7,11/19/22  9:36:51 AM,1668862092000,31,5,3
1639113,LOP221119000387,2704 14TH AV,14TH AV,10851,STOLEN VEHICLE,1668850635000,6060943,2117158,C,18Y,CCD2,11/19/22  9:37:15 AM,1668862225000,18,3,2
1639114,LOP221119000389,2111 INTERNATIONAL BLVD,INTERNATIONAL BLVD,933SA,ALARM-SCHOOL ALARM,1668850650000,6059199,2112994,C,19X,CCD2,11/19/22  9:37:30 AM,1668851287000,19,3,2
1639115,LOP221119000391,SYCAMORE ST&TELEGRAPH AV,ST&TELEGRAPH AV,10851,STOLEN VEHICLE,1668850672000,6050925,2124065,C,08X,CCD3,11/19/22  9:37:52 AM,1668853444000,8,2,1
