OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
1638016,LOP221118000268,8501 INTERNATIONAL BLVD,INTERNATIONAL BLVD,955F,INJURIED ANIMAL,1668763561000,6076745,2101204,C,33X,CCD7,11/18/22  9:26:01 AM,1668767391000,33,5,3
1638017,LOP221118000270,400 29TH ST,29TH ST,912,SUSPICIOUS PERSON,1668763700000,6051865,2125060,C,08X,CCD3,11/18/22  9:28:20 AM,1668800668000,8,2,1
1638018,LOP221118000269,1317 E 28TH ST,E 28TH ST,484,THEFT,1668763654000,6060398,2118019,C,17Y,CCD2,11/18/22  9:27:34 AM,1668763658000,17,3,2
1638019,LOP221118000271,4609 BOND ST,BOND ST,10851,STOLEN VEHICLE,1668763783000,6067439,2108376,C,27X,CCD5,11/18/22  9:29:43 AM,1668773955000,27,4,3
1638020,LOP221118000273,1723 62ND AV,62ND AV,5150,MENTALLY ILL,1668763870000,6071587,2105539,C,27Y,CCD6,11/18/22  9:31:10 AM,1668764399000,27,4,3
1638021,LOP221118000276,543 8TH ST,8TH ST,945A,AMBULANCE REQUESTED,1668764086000,6048566,2119002,C,03Y,CCD3,11/18/22  9:34:46 AM,1668764087000,3,1,1
1638022,LOP221118000277,425 VERNON ST,VERNON ST,5150,MENTALLY ILL,1668764122000,6055022,2124518,C,14X,CCD3,11/18/22  9:35:22 AM,1668792078000,14,2,2
1638023,LOP221118000278,FRONTAGE RD&W GRAND AV,RD&W GRAND AV,20002,HIT & RUN (PROPERTY,1668764195000,6043450,2125704,C,05Y,CCD3,11/18/22  9:36:35 AM,1668764289000,5,1,1
1638024,LOP221118000279,478 14TH ST,14TH ST,415C,415 UNKNOWN,1668764209000,6049794,2120299,C,04X,CCD3,11/18/22  9:36:49 AM,1668767234000,4,1,1
1638025,LOP221118000280,2734 E 17TH ST,E 17TH ST,415N,DISTURBANCE-NEIGHBOR,1668764238000,6062182,2112112,C,20X,CCD5,11/18/22  9:37:18 AM,1668818591000,20,3,2
1638026,LOP221118000282,5549 FOOTHILL BLVD,FOOTHILL BLVD,WELCK,WELFARE CHECK -- CHE,1668764295000,6071666,2108171,C,29X,CCD6,11/18/22  9:38:15 AM,1668765378000,29,5,3
1638027,LOP221118000281,400 29TH ST,29TH ST,415C,415 UNKNOWN,1668764266000,6051865,2125060,C,08X,CCD3,11/18/22  9:37:46 AM,1668765799000,8,2,1
1638028,LOP221118000284,105 9TH ST,9TH ST,415GF,GIRLFRIEND CREATING,1668764339000,6051674,2117703,C,03X,CCD2,11/18/22  9:38:59 AM,1668768666000,3,1,1
1638029,LOP221118000283,1286 64TH AV,64TH AV,911N,POLICE RELATED MATTE,1668764332000,6070982,2104415,C,26Y,CCD6,11/18/22  9:38:52 AM,1668764366000,26,4,3
1638030,LOP221118000286,88TH AV&HOLLY ST,AV&HOLLY ST,949,SUSPICIOUS VEHICLE,1668764468000,6077774,2100527,C,34X,CCD7,11/18/22  9:41:08 AM,1668764552000,34,5,3
1638031,LOP221118000285,10626 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911H,911 HANG-UP,1668764460000,6079925,2095650,C,32X,CCD7,11/18/22  9:41:00 AM,1668764460000,32,5,3
1638032,LOP221118000288,29TH ST&BROADWAY,ST&BROADWAY,945A,AMBULANCE REQUESTED,1668764566000,6052445,2124900,C,08X,CCD3,11/18/22  9:42:46 AM,1668764566000,8,2,1
1638033,LOP221118000287,505 66TH AV,66TH AV,911C,911 HANG UP FROM CP,1668764516000,6067758,2102050,C,26X,CCD6,11/18/22  9:41:56 AM,1668767225000,26,4,3
1638034,LOP221118000289,2361 E 29TH ST,E 29TH ST,5150,MENTALLY ILL,1668764576000,6063110,2116641,C,21X,CCD5,11/18/22  9:42:56 AM,1668768509000,21,3,2
1638035,LOP221118000290,3130 HIGH ST,HIGH ST,911C,911 HANG UP FROM CP,1668764595000,6070602,2112731,C,28X,CCD4,11/18/22  9:43:15 AM,1668773998000,28,4,3
1638036,LOP221118000292,7101 EDGEWATER DR,EDGEWATER DR,FUEL,FUEL VEHICLE,1668765011000,6067451,2099631,C,31X,CCD7,11/18/22  9:50:11 AM,1668765583000,31,5,3
1638037,LOP221118000293,630 MARIPOSA AV,MARIPOSA AV,HAZ,HAZARDOUS SITUATION/,1668765023000,6056257,2125747,C,14Y,CCD2,11/18/22  9:50:23 AM,1668799377000,14,2,2
1638038,LOP221118000294,1136 34TH ST,34TH ST,SECCK,SECURITY CHECK,1668765082000,6047571,2127927,C,07X,CCD3,11/18/22  9:51:22 AM,1668780128000,7,1,1
1638039,LOP221118000295,5366 COLLEGE AV,COLLEGE AV,GAS,GAS LEAK,1668765162000,6055982,2132840,C,12Y,CCD1,11/18/22  9:52:42 AM,1668765232000,12,2,1
1638040,LOP221118000297,1757 MOUNTAIN BLVD,MOUNTAIN BLVD,911H,911 HANG-UP,1668765197000,6066893,2129740,C,13Z,CCD4,11/18/22  9:53:17 AM,1668765197000,13,2,1
1638041,LOP221118000296,399 60TH ST,60TH ST,945A,AMBULANCE REQUESTED,1668765190000,6054559,2135547,C,12Y,CCD1,11/18/22  9:53:10 AM,1668765191000,12,2,1
1638042,LOP221118000298,2148 66TH AV,66TH AV,415C,415 UNKNOWN,1668765252000,6073125,2105425,C,27Y,CCD6,11/18/22  9:54:12 AM,1668775866000,27,4,3
1638043,LOP221118000299,455 7TH ST,7TH ST,459AU,AUTO BURGLARY,1668765321000,6049039,2118440,C,03Y,CCD3,11/18/22  9:55:21 AM,1668780347000,3,1,1
1638044,LOP221118000300,390 40TH ST,40TH ST,5150,MENTALLY ILL,1668765371000,6053562,2128877,C,12X,CCD1,11/18/22  9:56:11 AM,1668768075000,12,2,1
1638045,LOP221118000301,7500 EDGEWATER DR,EDGEWATER DR,WELCK,WELFARE CHECK -- CHE,1668765405000,6069064,2097432,C,31X,CCD7,11/18/22  9:56:45 AM,1668781725000,31,5,3
1638046,LOP221118000302,100 HIGH ST,HIGH ST,HAZ,HAZARDOUS SITUATION/,1668765421000,6063016,2105352,C,26X,CCD5,11/18/22  9:57:01 AM,1668804096000,26,4,3
1638047,LOP221118000305,3053 DELAWARE ST,DELAWARE ST,945A,AMBULANCE REQUESTED,1668765531000,6068725,2116628,C,22Y,CCD4,11/18/22  9:58:51 AM,1668765537000,22,3,2
1638048,LOP221118000304,860 30TH ST,30TH ST,SECCK,SECURITY CHECK,1668765526000,6048903,2126048,C,06X,CCD3,11/18/22  9:58:46 AM,1668773439000,6,1,1
1638049,LOP221118000308,3000 E 9TH ST,E 9TH ST,211,ROBBERY,1668765729000,6060901,2109404,C,20X,CCD5,11/18/22 10:02:09 AM,1668772581000,20,3,2
1638050,LOP221118000309,10344 KNIGHT ST,KNIGHT ST,415F,415 FAMILY,1668765914000,6075534,2092501,C,31Z,CCD7,11/18/22 10:05:14 AM,1668765915000,31,5,3
1638051,LOP221118000310,3700 COOLIDGE AV,COOLIDGE AV,911N,POLICE RELATED MATTE,1668766059000,6068464,2118253,C,22Y,CCD4,11/18/22 10:07:39 AM,1668766059000,22,3,2
1638052,LOP221118000311,3301 E 12TH ST,E 12TH ST,975,STAND BY AND PRESERV,1668766062000,6063109,2109659,C,23X,CCD5,11/18/22 10:07:42 AM,1668804216000,23,4,2
1638053,LOP221118000313,7201 OAKPORT ST,OAKPORT ST,955,ANIMAL-STRAYING,1668766119000,6068876,2099733,C,31X,CCD7,11/18/22 10:08:39 AM,1668769615000,31,5,3
1638054,LOP221118000315,2641 26TH AV,26TH AV,211,ROBBERY,1668766215000,6063782,2115099,C,21X,CCD5,11/18/22 10:10:15 AM,1668770833000,21,3,2
1638055,LOP221118000316,98TH AV&SB I880,AV&SB I880,HAZ,HAZARDOUS SITUATION/,1668766333000,6073351,2093279,C,31Y,CCD7,11/18/22 10:12:13 AM,1668769576000,31,5,3
1638056,LOP221118000317,1401 98TH AV,98TH AV,5150,MENTALLY ILL,1668766337000,6078677,2097830,C,34X,CCD7,11/18/22 10:12:17 AM,1668796660000,34,5,3
1638057,LOP221118000318,8TH ST&OAK ST,ST&OAK ST,BTNFO,BEAT INFORMATION,1668766475000,6051593,2117456,C,03X,CCD2,11/18/22 10:14:35 AM,1668767010000,3,1,1
1638058,LOP221118000319,1211 EMBARCADERO COVE,EMBARCADERO COVE,459AU,AUTO BURGLARY,1668766591000,6058206,2112338,C,19X,CCD5,11/18/22 10:16:31 AM,1668769194000,19,3,2
1638059,LOP221118000320,98TH AV&SB I880,AV&SB I880,HAZ,HAZARDOUS SITUATION/,1668766661000,6073351,2093279,C,31Y,CCD7,11/18/22 10:17:41 AM,1668766664000,31,5,3
1638060,LOP221118000321,580 HEGENBERGER RD,HEGENBERGER RD,415TH,415 THREATS,1668766685000,6071352,2098239,C,31Y,CCD7,11/18/22 10:18:05 AM,1668794846000,31,5,3
1638061,LOP221118000322,3627 COOLIDGE AV,COOLIDGE AV,911N,POLICE RELATED MATTE,1668766710000,6068194,2117992,C,22X,CCD4,11/18/22 10:18:30 AM,1668766711000,22,3,2
1638062,LOP221118000323,8383 BALDWIN ST,BALDWIN ST,415C,415 UNKNOWN,1668766797000,6072191,2098330,C,31Y,CCD7,11/18/22 10:19:57 AM,1668772543000,31,5,3
1638063,LOP221118000324,525 LANCASTER ST,LANCASTER ST,484LP,STOLEN LICENSE PLATE,1668766820000,6061612,2108029,C,20X,CCD5,11/18/22 10:20:20 AM,1668791812000,20,3,2
1638064,LOP221118000326,3RD ST&BROADWAY,ST&BROADWAY,SECCK,SECURITY CHECK,1668766853000,6048570,2117444,C,01X,CCD3,11/18/22 10:20:53 AM,1668769772000,1,1,1
1638065,LOP221118000327,2530 25TH AV,25TH AV,10851,STOLEN VEHICLE,1668767018000,6063116,2114763,C,21X,CCD5,11/18/22 10:23:38 AM,1668773050000,21,3,2
1638066,LOP221118000329,3816 DELMONT AV,DELMONT AV,10851,STOLEN VEHICLE,1668767111000,6078077,2109896,C,29X,CCD6,11/18/22 10:25:11 AM,1668773517000,29,5,3
1638067,LOP221118000328,557 VERNON ST,VERNON ST,945A,AMBULANCE REQUESTED,1668767104000,6056118,2125110,C,14Y,CCD2,11/18/22 10:25:04 AM,1668767104000,14,2,2
1638068,LOP221118000330,1363 52ND AV,52ND AV,5150B,INSANE PERSON-VIOLEN,1668767127000,6068173,2106701,A,26X,CCD5,11/18/22 10:25:27 AM,1668835946000,26,4,3
1638069,LOP221118000331,6450 CAMDEN ST,CAMDEN ST,INFO,BEAT INFORMATION,1668767176000,6075666,2107849,C,29X,CCD6,11/18/22 10:26:16 AM,1668770050000,29,5,3
1638070,LOP221118000332,3065 CURRAN AV,CURRAN AV,911C,911 HANG UP FROM CP,1668767260000,6067273,2115482,C,21Y,CCD5,11/18/22 10:27:40 AM,1668767705000,21,3,2
1638071,LOP221118000333,550 24TH ST,24TH ST,913TH,SUICIDE THREATS,1668767269000,6050510,2123576,C,08X,CCD3,11/18/22 10:27:49 AM,1668821558000,8,2,1
1638072,LOP221118000334,5133 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1668767285000,6068126,2106914,C,26X,CCD5,11/18/22 10:28:05 AM,1668775771000,26,4,3
1638073,LOP221118000335,239 HARRISON ST,HARRISON ST,459AU,AUTO BURGLARY,1668767544000,6049500,2116769,C,01X,CCD3,11/18/22 10:32:24 AM,1668775123000,1,1,1
1638074,LOP221118000336,MILES AV&ROSS ST,AV&ROSS ST,912,SUSPICIOUS PERSON,1668767614000,6057637,2135941,P,12Y,CCD1,11/18/22 10:33:34 AM,1668767615000,12,2,1
1638075,LOP221118000337,400 29TH ST,29TH ST,SMOKE,SMOKE,1668767654000,6051865,2125060,C,08X,CCD3,11/18/22 10:34:14 AM,1668767762000,8,2,1
1638076,LOP221118000338,2242 8TH AV,8TH AV,459AU,AUTO BURGLARY,1668767804000,6057948,2118108,C,17Y,CCD2,11/18/22 10:36:44 AM,1668767804000,17,3,2
1638077,LOP221118000339,2200 E 12TH ST,E 12TH ST,905,ABANDONED AUTOMOBILE,1668767814000,6059269,2112527,C,19X,CCD5,11/18/22 10:36:54 AM,1668768967000,19,3,2
1638078,LOP221118000340,586 MONTCLAIR AV,MONTCLAIR AV,242,BATTERY,1668767857000,6058293,2120237,C,15X,CCD2,11/18/22 10:37:37 AM,1668818108000,15,3,2
1638079,LOP221118000341,WB I580&EB I980 CONN,I580&EB I980 CONN,HAZ,HAZARDOUS SITUATION/,1668767977000,6049701,2127868,C,06X,CCD3,11/18/22 10:39:37 AM,1668767987000,6,1,1
1638080,LOP221118000343,3431 FOOTHILL BLVD,FOOTHILL BLVD,INFO,BEAT INFORMATION,1668768061000,6064656,2112023,C,23X,CCD5,11/18/22 10:41:01 AM,1668768121000,23,4,2
1638081,LOP221118000344,2400 IVY DR,IVY DR,946,TOW REQUESTED,1668768062000,6057981,2118854,C,17Y,CCD2,11/18/22 10:41:02 AM,1668769883000,17,3,2
1638082,LOP221118000347,2651 73RD AV,73RD AV,415C,415 UNKNOWN,1668768335000,6077662,2106308,C,30Y,CCD6,11/18/22 10:45:35 AM,1668769539000,30,5,3
1638083,LOP221118000346,3025 HIGH ST,HIGH ST,MSDIAL,MISDIAL,1668768312000,6070250,2112555,C,24Y,CCD4,11/18/22 10:45:12 AM,1668768312000,24,4,2
1638084,LOP221118000349,111 FAIRMOUNT AV,FAIRMOUNT AV,911C,911 HANG UP FROM CP,1668768407000,6053200,2124405,C,08X,CCD3,11/18/22 10:46:47 AM,1668784653000,8,2,1
1638085,LOP221118000348,EB 51ST OFFRP ST&EB S24,51ST OFFRP ST&EB S24,HAZ,HAZARDOUS SITUATION/,1668768386000,6051263,2128186,C,08X,CCD3,11/18/22 10:46:26 AM,1668815135000,8,2,1
1638086,LOP221118000350,40TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,CODE7,SUBJECT ARMED WITH W,1668768481000,6052102,2129172,C,08X,CCD1,11/18/22 10:48:01 AM,1668770118000,8,2,1
1638087,LOP221118000351,695 HEGENBERGER RD,HEGENBERGER RD,415C,415 UNKNOWN,1668768517000,6071172,2099886,C,31X,CCD7,11/18/22 10:48:37 AM,1668768517000,31,5,3
1638088,LOP221118000352,12250 SKYLINE BLVD,SKYLINE BLVD,945A,AMBULANCE REQUESTED,1668768524000,6079499,2117528,C,25Y,CCD6,11/18/22 10:48:44 AM,1668824832000,25,4,2
1638089,LOP221118000354,HIGH ST&INTERNATIONAL BLVD,ST&INTERNATIONAL BLVD,976,CAR STOP,1668768687000,6066048,2108232,C,23X,CCD5,11/18/22 10:51:27 AM,1668773008000,23,4,2
1638090,LOP221118000355,1605 8TH AV,8TH AV,602L,TRESPASS:,1668768818000,6056192,2116644,C,17X,CCD2,11/18/22 10:53:38 AM,1668769506000,17,3,2
1638091,LOP221118000356,98TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,905,ABANDONED AUTOMOBILE,1668768831000,6082097,2099741,C,32Y,CCD7,11/18/22 10:53:51 AM,1668790216000,32,5,3
1638092,LOP221118000357,2000 FRANKLIN ST,FRANKLIN ST,459AU,AUTO BURGLARY,1668768850000,6051243,2121709,C,04X,CCD3,11/18/22 10:54:10 AM,1668768855000,4,1,1
1638093,LOP221118000358,12TH ST&BRUSH ST,ST&BRUSH ST,953,INVESTIGATE REPORT O,1668768964000,6047604,2120789,C,02X,CCD3,11/18/22 10:56:04 AM,1668768970000,2,1,1
1638094,LOP221118000361,200 HEGENBERGER RD,HEGENBERGER RD,243E,BATTERY ON CO-HABITA,1668769130000,6070260,2093124,C,31Y,CCD7,11/18/22 10:58:50 AM,1668772864000,31,5,3
1638095,LOP221118000362,1701 MADISON ST,MADISON ST,10851,STOLEN VEHICLE,1668769149000,6052518,2120106,C,04X,CCD3,11/18/22 10:59:09 AM,1668775980000,4,1,1
1638096,LOP221118000363,606 16TH ST,16TH ST,602L,TRESPASS:,1668769293000,6049173,2121238,C,04X,CCD3,11/18/22 11:01:33 AM,1668810661000,4,1,1
1638097,LOP221118000345,78 FAIRMOUNT AV,FAIRMOUNT AV,459AU,AUTO BURGLARY,1668768203000,6053337,2124345,C,08X,CCD3,11/18/22 10:43:23 AM,1668768208000,8,2,1
1638098,LOP221118000403,2129 CHURCH ST,CHURCH ST,945A,AMBULANCE REQUESTED,1668771667000,6074766,2105355,C,30X,CCD6,11/18/22 11:41:07 AM,1668771667000,30,5,3
1638099,LOP221118000508,24TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,901B,VEHICLE COLLISION-UN,1668778037000,6061087,2112846,C,20X,CCD5,11/18/22  1:27:17 PM,1668793050000,20,3,2
1638100,LOP221118000598,3251 INTERNATIONAL BLVD,INTERNATIONAL BLVD,901,VEHICLE COLLISION/PR,1668782647000,6063087,2110069,C,23X,CCD5,11/18/22  2:44:07 PM,1668782655000,23,4,2
1638101,LOP221118000608,1400 98TH AV,98TH AV,976,CAR STOP,1668783259000,6078697,2097796,C,32X,CCD7,11/18/22  2:54:19 PM,1668783957000,32,5,3
1638102,LOP221118000605,1906 FOOTHILL BLVD,FOOTHILL BLVD,242,BATTERY,1668783116000,6059083,2114103,C,18X,CCD2,11/18/22  2:51:56 PM,1668783634000,18,3,2
1638103,LOP221118000873,836 36TH ST,36TH ST,933MA,ALARM-MANUALLY ACTIV,1668796387000,6049559,2128065,C,06X,CCD1,11/18/22  6:33:07 PM,1668812842000,6,1,1
1638113,LOP221118000364,3911 PATTERSON AV,PATTERSON AV,10851,STOLEN VEHICLE,1668769388000,6072164,2115848,C,25X,CCD4,11/18/22 11:03:08 AM,1668776320000,25,4,2
1638114,LOP221118000365,3020 E 18TH ST,E 18TH ST,905,ABANDONED AUTOMOBILE,1668769550000,6063442,2111873,C,20X,CCD5,11/18/22 11:05:50 AM,1668783082000,20,3,2
1638115,LOP221118000366,1569 JACKSON ST,JACKSON ST,945A,AMBULANCE REQUESTED,1668769583000,6051956,2119849,C,04X,CCD3,11/18/22 11:06:23 AM,1668769584000,4,1,1
1638116,LOP221118000370,2300 HIGH ST,HIGH ST,597,CRUELTY TO ANIMAL,1668769652000,6068443,2110886,C,27X,CCD4,11/18/22 11:07:32 AM,1668772252000,27,4,3
1638117,LOP221118000368,1245 BROADWAY,BROADWAY,484,THEFT,1668769617000,6049771,2119803,C,03Y,CCD3,11/18/22 11:06:57 AM,1668770371000,3,1,1
1638118,LOP221118000371,4660 HARBORD DR,HARBORD DR,911C,911 HANG UP FROM CP,1668769661000,6061595,2132546,C,13X,CCD1,11/18/22 11:07:41 AM,1668769664000,13,2,1
1638119,LOP221118000372,1 HEGENBERGER RD,HEGENBERGER RD,945A,AMBULANCE REQUESTED,1668769909000,6069588,2091719,C,31X,CCD7,11/18/22 11:11:49 AM,1668769909000,31,5,3
1638120,LOP221118000373,3525 MAYBELLE AV,MAYBELLE AV,970B,AUTO BLOCKING DRIVEW,1668769938000,6071444,2113872,C,25X,CCD4,11/18/22 11:12:18 AM,1668770535000,25,4,2
1638121,LOP221118000374,1051 46TH AV,46TH AV,905,ABANDONED AUTOMOBILE,1668770087000,6066195,2107088,C,26X,CCD5,11/18/22 11:14:47 AM,1668789405000,26,4,3
1638122,LOP221118000375,4448 MACARTHUR BLVD,MACARTHUR BLVD,970B,AUTO BLOCKING DRIVEW,1668770098000,6072482,2113020,C,25X,CCD4,11/18/22 11:14:58 AM,1668772043000,25,4,2
1638123,LOP221118000376,1181 61ST ST,61ST ST,R10851,RECOVERED STOLEN VEH,1668770117000,6046127,2134555,A,10X,CCD1,11/18/22 11:15:17 AM,1668815615000,10,2,1
1638124,LOP221118000377,1317 E 28TH ST,E 28TH ST,484,THEFT,1668770121000,6060398,2118019,C,17Y,CCD2,11/18/22 11:15:21 AM,1668772452000,17,3,2
1638125,LOP221118000378,3016 FILBERT ST,FILBERT ST,10851,STOLEN VEHICLE,1668770152000,6048046,2126444,C,07X,CCD3,11/18/22 11:15:52 AM,1668782339000,7,1,1
1638126,LOP221118000379,EB I580&PARK BLVD,I580&PARK BLVD,HAZ,HAZARDOUS SITUATION/,1668770155000,6060869,2119932,C,17Y,CCD5,11/18/22 11:15:55 AM,1668770490000,17,3,2
1638127,LOP221118000380,1927 6TH AV,6TH AV,484LP,STOLEN LICENSE PLATE,1668770320000,6056601,2117946,C,17X,CCD2,11/18/22 11:18:40 AM,1668817467000,17,3,2
1638128,LOP221118000382,W MACARTHUR BLVD&WEST ST,MACARTHUR BLVD&WEST ST,900,MISCELLANEOUS/UNKNOW,1668770462000,6050012,2128645,C,06X,CCD1,11/18/22 11:21:02 AM,1668770758000,6,1,1
1638129,LOP221118000383,2045 MACARTHUR BLVD,MACARTHUR BLVD,242,BATTERY,1668770535000,6065279,2118610,C,22X,CCD4,11/18/22 11:22:15 AM,1668774963000,22,3,2
1638130,LOP221118000384,2401 WILLOW ST,WILLOW ST,R10851,RECOVERED STOLEN VEH,1668770614000,6044368,2125869,C,07X,CCD3,11/18/22 11:23:34 AM,1668816371000,7,1,1
1638131,LOP221118000386,110 41ST ST,41ST ST,945A,AMBULANCE REQUESTED,1668770726000,6055902,2127997,C,09X,CCD1,11/18/22 11:25:26 AM,1668770726000,9,2,1
1638132,LOP221118000388,1448 44TH AV,44TH AV,945A,AMBULANCE REQUESTED,1668770930000,6066381,2108177,C,27X,CCD5,11/18/22 11:28:50 AM,1668770931000,27,4,3
1638133,LOP221118000389,685 65TH ST,65TH ST,EVAL,EVALUATION,1668770961000,6051948,2136891,C,11X,CCD1,11/18/22 11:29:21 AM,1668789892000,11,2,1
1638134,LOP221118000390,7080 MARLBOROUGH TER,MARLBOROUGH TER,459AU,AUTO BURGLARY,1668771003000,6063805,2140420,C,13Y,CCD1,11/18/22 11:30:03 AM,1668774422000,13,2,1
1638135,LOP221118000392,685 65TH ST,65TH ST,EVAL,EVALUATION,1668771041000,6051948,2136891,C,11X,CCD1,11/18/22 11:30:41 AM,1668772920000,11,2,1
1638136,LOP221118000391,30TH ST&POPLAR ST,ST&POPLAR ST,459AU,AUTO BURGLARY,1668771006000,6046194,2126956,C,07X,CCD3,11/18/22 11:30:06 AM,1668771007000,7,1,1
1638137,LOP221118000393,460 34TH ST,34TH ST,5150,MENTALLY ILL,1668771064000,6052026,2126615,C,08X,CCD3,11/18/22 11:31:04 AM,1668772981000,8,2,1
1638138,LOP221118000394,HARRISON ST&LAKESIDE DR,ST&LAKESIDE DR,953,INVESTIGATE REPORT O,1668771128000,6051976,2121486,C,04X,CCD3,11/18/22 11:32:08 AM,1668771188000,4,1,1
1638139,LOP221118000395,1658 12TH ST,12TH ST,975,STAND BY AND PRESERV,1668771199000,6042701,2122655,C,02Y,CCD3,11/18/22 11:33:19 AM,1668793596000,2,1,1
1638140,LOP221118000396,3265 LOGAN ST,LOGAN ST,459AU,AUTO BURGLARY,1668771436000,6064803,2113627,C,21Y,CCD5,11/18/22 11:37:16 AM,1668771572000,21,3,2
1638141,LOP221118000397,7940 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415C,415 UNKNOWN,1668771464000,6075393,2102446,C,30X,CCD7,11/18/22 11:37:44 AM,1668773918000,30,5,3
1638142,LOP221118000399,925 39TH AV,39TH AV,23110,THROWING SUBSTANCE A,1668771538000,6064221,2108008,C,23X,CCD5,11/18/22 11:38:58 AM,1668775943000,23,4,2
1638143,LOP221118000400,4000 ALAMEDA AV,ALAMEDA AV,417,BRANDISH A WEAPON,1668771551000,6063832,2106755,C,23X,CCD5,11/18/22 11:39:11 AM,1668827478000,23,4,2
1638144,LOP221118000406,14TH ST&WILLOW ST,ST&WILLOW ST,SECCK,SECURITY CHECK,1668771769000,6042727,2123347,C,02Y,CCD3,11/18/22 11:42:49 AM,1668776715000,2,1,1
1638145,LOP221118000404,E 29TH ST&SHEFFIELD AV,29TH ST&SHEFFIELD AV,945A,AMBULANCE REQUESTED,1668771759000,6064233,2116546,C,21X,CCD5,11/18/22 11:42:39 AM,1668771759000,21,3,2
1638146,LOP221118000405,719 WASHINGTON ST,WASHINGTON ST,5150,MENTALLY ILL,1668771759000,6048743,2118682,C,03Y,CCD3,11/18/22 11:42:39 AM,1668793556000,3,1,1
1638147,LOP221118000409,3519 LYON AV,LYON AV,911C,911 HANG UP FROM CP,1668771809000,6067036,2113469,C,24X,CCD4,11/18/22 11:43:29 AM,1668829565000,24,4,2
1638148,LOP221118000411,9940 WALNUT ST,WALNUT ST,953,INVESTIGATE REPORT O,1668771835000,6079609,2097656,C,32X,CCD7,11/18/22 11:43:55 AM,1668771835000,32,5,3
1638149,LOP221118000412,2651 73RD AV,73RD AV,940,MEET THE OFFICER,1668771845000,6077662,2106308,C,30Y,CCD6,11/18/22 11:44:05 AM,1668778304000,30,5,3
1638150,LOP221118000414,1428 35TH AV,35TH AV,243E,BATTERY ON CO-HABITA,1668771970000,6063842,2109872,C,23X,CCD5,11/18/22 11:46:10 AM,1668774789000,23,4,2
1638151,LOP221118000415,5600 HOLWAY ST,HOLWAY ST,949,SUSPICIOUS VEHICLE,1668772056000,6070921,2107260,C,27Y,CCD6,11/18/22 11:47:36 AM,1668772056000,27,4,3
1638152,LOP221118000416,6450 CAMDEN ST,CAMDEN ST,911N,POLICE RELATED MATTE,1668772209000,6075666,2107849,C,29X,CCD6,11/18/22 11:50:09 AM,1668772209000,29,5,3
1638153,LOP221118000417,971 34TH ST,34TH ST,415N,DISTURBANCE-NEIGHBOR,1668772287000,6048374,2127756,C,06X,CCD3,11/18/22 11:51:27 AM,1668777591000,6,1,1
1638154,LOP221118000418,2333 SAN PABLO AV,SAN PABLO AV,5150,MENTALLY ILL,1668772314000,6049099,2123765,C,07X,CCD3,11/18/22 11:51:54 AM,1668810692000,7,1,1
1638155,LOP221118000419,1030 ELMHURST AV,ELMHURST AV,CKVEH,CHECK VEHICLE,1668772396000,6076539,2097394,P,33X,CCD7,11/18/22 11:53:16 AM,1668772396000,33,5,3
1638156,LOP221118000420,872 ERIE ST,ERIE ST,10851,STOLEN VEHICLE,1668772502000,6058396,2123224,C,14Y,CCD2,11/18/22 11:55:02 AM,1668778473000,14,2,2
1638157,LOP221118000421,832 ERIE ST,ERIE ST,SECCK,SECURITY CHECK,1668772711000,6058237,2123048,C,14Y,CCD2,11/18/22 11:58:31 AM,1668773850000,14,2,2
1638158,LOP221118000422,2651 73RD AV,73RD AV,MSDIAL,MISDIAL,1668772713000,6077662,2106308,C,30Y,CCD6,11/18/22 11:58:33 AM,1668772713000,30,5,3
1638159,LOP221118000423,1200 LAKESHORE AV,LAKESHORE AV,SPEC,SPECIAL ASSIGNMENT,1668772827000,6053514,2118015,C,19X,CCD2,11/18/22 12:00:27 PM,1668785616000,19,3,2
1638160,LOP221118000425,6TH ST&BROADWAY,ST&BROADWAY,901,VEHICLE COLLISION/PR,1668772958000,6048958,2118191,C,03X,CCD3,11/18/22 12:02:38 PM,1668843598000,3,1,1
1638161,LOP221118000426,6525 SHATTUCK AV,SHATTUCK AV,WELCK,WELFARE CHECK -- CHE,1668772972000,6051810,2137106,C,11X,CCD1,11/18/22 12:02:52 PM,1668792822000,11,2,1
1638162,LOP221118000427,566 HEGENBERGER RD,HEGENBERGER RD,602L,TRESPASS:,1668773191000,6071348,2098164,C,31Y,CCD7,11/18/22 12:06:31 PM,1668827153000,31,5,3
1638163,LOP221118000428,4TH ST&WASHINGTON ST,ST&WASHINGTON ST,929,FIRE,1668773241000,6048348,2117876,C,01X,CCD3,11/18/22 12:07:21 PM,1668773241000,1,1,1
