OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,
1635550,LOP221115000996,62ND AV&HILTON ST,AV&HILTON ST,901,VEHICLE COLLISION/PR,1668538988000,6072766,2106519,C,27Y,CCD6,11/15/22  7:03:08 PM,1668550153000,27,4,3
1635551,LOP221115000995,1152 ELMHURST AV,ELMHURST AV,911C,911 HANG UP FROM CP,1668538950000,6077104,2097717,C,33X,CCD7,11/15/22  7:02:30 PM,1668544038000,33,5,3
1635553,LOP221115001001,3020 E 15TH ST,E 15TH ST,911N,POLICE RELATED MATTE,1668539129000,6062547,2110868,C,20X,CCD5,11/15/22  7:05:29 PM,1668539130000,20,3,2
1635554,LOP221115001000,7TH ST&SB I880,ST&SB I880,415C,415 UNKNOWN,1668539116000,6040289,2121637,C,02Y,CCD3,11/15/22  7:05:16 PM,1668539120000,2,1,1
1635555,LOP221115001003,1004 18TH ST,18TH ST,243E,BATTERY ON CO-HABITA,1668539322000,6046906,2122918,C,05X,CCD3,11/15/22  7:08:42 PM,1668547971000,5,1,1
1635556,LOP221115001002,2355 BROADWAY,BROADWAY,459AU,AUTO BURGLARY,1668539288000,6051566,2123255,C,08X,CCD3,11/15/22  7:08:08 PM,1668539288000,8,2,1
1635557,LOP221115001004,2452 VALDEZ ST,VALDEZ ST,459AU,AUTO BURGLARY,1668539333000,6052260,2123627,C,08X,CCD3,11/15/22  7:08:53 PM,1668539333000,8,2,1
1635558,LOP221115001005,1400 BROADWAY,BROADWAY,SECCK,SECURITY CHECK,1668539403000,6050014,2120170,C,04X,CCD3,11/15/22  7:10:03 PM,1668546058000,4,1,1
1635559,LOP221115001007,5TH ST&MANDELA PKWY,ST&MANDELA PKWY,484,THEFT,1668539503000,6043372,2120118,C,02Y,CCD3,11/15/22  7:11:43 PM,1668539503000,2,1,1
1635560,LOP221115001006,7TH ST&MANDELA PKWY,ST&MANDELA PKWY,SECCK,SECURITY CHECK,1668539485000,6043529,2120557,C,02Y,CCD3,11/15/22  7:11:25 PM,1668542581000,2,1,1
1635561,LOP221115001009,4840 WALNUT ST,WALNUT ST,945A,AMBULANCE REQUESTED,1668539606000,6070517,2110798,C,28X,CCD6,11/15/22  7:13:26 PM,1668539606000,28,4,3
1635562,LOP221115001008,3936 TELEGRAPH AV,TELEGRAPH AV,417,BRANDISH A WEAPON,1668539555000,6052082,2129000,C,08X,CCD1,11/15/22  7:12:35 PM,1668541865000,8,2,1
1635563,LOP221115001012,14TH ST&CENTER ST,ST&CENTER ST,242,BATTERY,1668539632000,6043770,2122768,C,02Y,CCD3,11/15/22  7:13:52 PM,1668540930000,2,1,1
1635564,LOP221115001010,136 E 12TH ST,E 12TH ST,945A,AMBULANCE REQUESTED,1668539610000,6053830,2117748,C,19X,CCD2,11/15/22  7:13:30 PM,1668539610000,19,3,2
1635565,LOP221115001013,1428 12TH ST,12TH ST,970B,AUTO BLOCKING DRIVEW,1668539723000,6043736,2122131,P,02Y,CCD3,11/15/22  7:15:23 PM,1668539734000,2,1,1
1635566,LOP221115001014,1436 SEMINARY AV,SEMINARY AV,415C,415 UNKNOWN,1668539792000,6070518,2105569,C,27Y,CCD6,11/15/22  7:16:32 PM,1668539824000,27,4,3
1635567,LOP221115001015,100 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,602L,TRESPASS:,1668539867000,6046955,2117617,C,01X,CCD3,11/15/22  7:17:47 PM,1668553412000,1,1,1
1635568,LOP221115001017,2122 LAKESHORE AV,LAKESHORE AV,242,BATTERY,1668540011000,6055870,2120144,C,15X,CCD2,11/15/22  7:20:11 PM,1668542093000,15,3,2
1635569,LOP221115001016,29TH ST&BROADWAY,ST&BROADWAY,975,STAND BY AND PRESERV,1668539956000,6052445,2124900,C,08X,CCD3,11/15/22  7:19:16 PM,1668539957000,8,2,1
1635570,LOP221115001018,2123 FRANKLIN ST,FRANKLIN ST,459AU,AUTO BURGLARY,1668540053000,6051319,2122311,C,04X,CCD3,11/15/22  7:20:53 PM,1668542764000,4,1,1
1635571,LOP221115001019,2560 WEBSTER ST,WEBSTER ST,933R,ALARM-RINGER,1668540101000,6051904,2123739,C,08X,CCD3,11/15/22  7:21:41 PM,1668557243000,8,2,1
1635572,LOP221115001020,21ST ST&BROADWAY,ST&BROADWAY,594,VANDALISM,1668540112000,6051062,2122236,C,04X,CCD3,11/15/22  7:21:52 PM,1668540112000,4,1,1
1635573,LOP221115001023,24TH ST&CHESTNUT ST,ST&CHESTNUT ST,SECCK,SECURITY CHECK,1668540187000,6046864,2124823,C,07X,CCD3,11/15/22  7:23:07 PM,1668540671000,7,1,1
1635574,LOP221115001021,6118 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1668540158000,6070835,2105286,C,27Y,CCD6,11/15/22  7:22:38 PM,1668540158000,27,4,3
1635575,LOP221115001024,30TH ST&BROADWAY,ST&BROADWAY,459AU,AUTO BURGLARY,1668540334000,6052662,2125326,C,08X,CCD3,11/15/22  7:25:34 PM,1668540404000,8,2,1
1635576,LOP221115001026,283 13TH ST,13TH ST,459AU,AUTO BURGLARY,1668540405000,6050991,2119320,C,03X,CCD2,11/15/22  7:26:45 PM,1668540405000,3,1,1
1635577,LOP221115001027,2900 BROADWAY,BROADWAY,459AU,AUTO BURGLARY,1668540451000,6052468,2124900,C,08X,CCD3,11/15/22  7:27:31 PM,1668540481000,8,2,1
1635578,LOP221115001029,1515 LAKESIDE DR,LAKESIDE DR,459AU,AUTO BURGLARY,1668540575000,6052720,2119673,C,04X,CCD2,11/15/22  7:29:35 PM,1668540575000,4,1,1
1635579,LOP221115001030,INTERNATIONAL BLVD&TUCKER ST,BLVD&TUCKER ST,23110,THROWING SUBSTANCE A,1668540625000,6080110,2095292,C,32X,CCD7,11/15/22  7:30:25 PM,1668541408000,32,5,3
1635580,LOP221115001032,542 9TH ST,9TH ST,459,BURGLARY,1668540691000,6048712,2119287,C,03Y,CCD3,11/15/22  7:31:31 PM,1668541144000,3,1,1
1635581,LOP221115001033,330 17TH ST,17TH ST,SUSP,SUSPECT,1668540795000,6051249,2120609,C,04X,CCD3,11/15/22  7:33:15 PM,1668565535000,4,1,1
1635582,LOP221115001036,23RD AV&SB I880,AV&SB I880,BCAST,BROADCAST,1668540907000,6059736,2110113,C,19X,CCD5,11/15/22  7:35:07 PM,1668541218000,19,3,2
1635583,LOP221115001039,2545 CORDOVA ST,CORDOVA ST,EVAL,EVALUATION,1668540993000,6065311,2116927,C,21Y,CCD5,11/15/22  7:36:33 PM,1668546891000,21,3,2
1635584,LOP221115001040,4610 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1668541031000,6067011,2107661,C,27Y,CCD5,11/15/22  7:37:11 PM,1668541032000,27,4,3
1635585,LOP221115001041,85TH AV&BANCROFT AV,AV&BANCROFT AV,BCAST,BROADCAST,1668541148000,6079255,2102630,C,34X,CCD6,11/15/22  7:39:08 PM,1668541152000,34,5,3
1635586,LOP221115001043,45 MARKET ST,MARKET ST,901,VEHICLE COLLISION/PR,1668541453000,6046023,2117872,C,02X,CCD3,11/15/22  7:44:13 PM,1668541601000,2,1,1
1635587,LOP221115001045,5TH ST&MARKET ST,ST&MARKET ST,901,VEHICLE COLLISION/PR,1668541524000,6046458,2119167,C,02X,CCD3,11/15/22  7:45:24 PM,1668543559000,2,1,1
1635588,LOP221115001044,400 MARKET ST,MARKET ST,901B,VEHICLE COLLISION-UN,1668541477000,6046395,2118905,C,02X,CCD3,11/15/22  7:44:37 PM,1668541601000,2,1,1
1635589,LOP221115001046,19TH ST&BROADWAY,ST&BROADWAY,929,FIRE,1668541607000,6050637,2121422,C,04X,CCD3,11/15/22  7:46:47 PM,1668541607000,4,1,1
1635590,LOP221115001047,SB 42ND OFFRP AV&NB I880,42ND OFFRP AV&NB I880,STALL,STALLED VEH,1668541671000,6064268,2107251,C,23X,CCD5,11/15/22  7:47:51 PM,1668541671000,23,4,2
1635591,LOP221115001048,3007 BROOK ST,BROOK ST,975,STAND BY AND PRESERV,1668541732000,6053088,2126009,C,08X,CCD3,11/15/22  7:48:52 PM,1668555991000,8,2,1
1635592,LOP221115001049,1515 LAKESIDE DR,LAKESIDE DR,945A,AMBULANCE REQUESTED,1668541743000,6052720,2119673,C,04X,CCD2,11/15/22  7:49:03 PM,1668541743000,4,1,1
1635593,LOP221115001051,4300 MACARTHUR BLVD,MACARTHUR BLVD,911N,POLICE RELATED MATTE,1668541771000,6071961,2113589,C,25X,CCD4,11/15/22  7:49:31 PM,1668541771000,25,4,2
1635594,LOP221115001052,1517 CHANDLER ST,CHANDLER ST,945A,AMBULANCE REQUESTED,1668541914000,6080453,2095404,C,32X,CCD7,11/15/22  7:51:54 PM,1668541914000,32,5,3
1635595,LOP221115001053,200 4TH ST,4TH ST,911C,911 HANG UP FROM CP,1668541960000,6050402,2116834,C,01X,CCD3,11/15/22  7:52:40 PM,1668554292000,1,1,1
1635596,LOP221115001054,966 ARLINGTON AV,ARLINGTON AV,10851,STOLEN VEHICLE,1668542024000,6048444,2133949,C,10X,CCD1,11/15/22  7:53:44 PM,1668542027000,10,2,1
1635597,LOP221115001055,45 MARKET ST,MARKET ST,901B,VEHICLE COLLISION-UN,1668542181000,6046023,2117872,C,02X,CCD3,11/15/22  7:56:21 PM,1668542819000,2,1,1
1635598,LOP221115001056,2361 E 29TH ST,E 29TH ST,MP,MISSING PERSON,1668542252000,6063110,2116641,C,21X,CCD5,11/15/22  7:57:32 PM,1668547976000,21,3,2
1635599,LOP221115001057,339 OAKLAND AV,OAKLAND AV,242,BATTERY,1668542267000,6054444,2124833,C,08X,CCD3,11/15/22  7:57:47 PM,1668544889000,8,2,1
1635600,LOP221115001059,5345 FOOTHILL BLVD,FOOTHILL BLVD,911N,POLICE RELATED MATTE,1668542566000,6070401,2108234,C,27X,CCD4,11/15/22  8:02:46 PM,1668542566000,27,4,3
1635601,LOP221115001061,6033 FOOTHILL BLVD,FOOTHILL BLVD,415C,415 UNKNOWN,1668542593000,6073585,2107704,C,29X,CCD6,11/15/22  8:03:13 PM,1668553682000,29,5,3
1635602,LOP221115001060,7433 HOLLY ST,HOLLY ST,EVAL,EVALUATION,1668542586000,6075521,2104078,C,30X,CCD6,11/15/22  8:03:06 PM,1668543910000,30,5,3
1635603,LOP221115001062,4200 INTERNATIONAL BLVD,INTERNATIONAL BLVD,211S,SILENT ROBBERY ALARM,1668542652000,6065680,2108485,C,23X,CCD5,11/15/22  8:04:12 PM,1668544100000,23,4,2
1635604,LOP221115001065,7966 MACARTHUR BLVD,MACARTHUR BLVD,968A,LIVE ANIMAL PICK UP,1668542764000,6079999,2105132,C,30Y,CCD6,11/15/22  8:06:04 PM,1668543229000,30,5,3
1635605,LOP221115001064,24TH ST&BROADWAY,ST&BROADWAY,459AU,AUTO BURGLARY,1668542735000,6051689,2123447,C,08X,CCD3,11/15/22  8:05:35 PM,1668543687000,8,2,1
1635606,LOP221115001066,35 VISTA DEL MAR CT,VISTA DEL MAR CT,SECCK,SECURITY CHECK,1668542801000,6069167,2131972,C,13Z,CCD4,11/15/22  8:06:41 PM,1668555146000,13,2,1
1635607,LOP221115001068,201 EMBARCADERO,EMBARCADERO,SECCK,SECURITY CHECK,1668542860000,6051554,2115376,C,01X,CCD3,11/15/22  8:07:40 PM,1668546329000,1,1,1
1635608,LOP221115001067,447 17TH ST,17TH ST,459AU,AUTO BURGLARY,1668542852000,6050442,2120987,C,04X,CCD3,11/15/22  8:07:32 PM,1668542852000,4,1,1
1635609,LOP221115001069,FOOTHILL BLVD&SEMINARY AV,BLVD&SEMINARY AV,HAZ,HAZARDOUS SITUATION/,1668542958000,6073113,2107811,C,29X,CCD6,11/15/22  8:09:18 PM,1668543525000,29,5,3
1635610,LOP221115001070,646 16TH ST,16TH ST,415BF,415 BOYFRIEND,1668542973000,6048906,2121377,C,04X,CCD3,11/15/22  8:09:33 PM,1668559385000,4,1,1
1635611,LOP221115001071,604 E 17TH ST,E 17TH ST,INFO,BEAT INFORMATION,1668543042000,6056024,2117380,C,17X,CCD2,11/15/22  8:10:42 PM,1668543043000,17,3,2
1635612,LOP221115001073,2794 GARDEN ST,GARDEN ST,602L,TRESPASS:,1668543153000,6064031,2116085,C,21X,CCD5,11/15/22  8:12:33 PM,1668543153000,21,3,2
1635613,LOP221115001074,323 14TH ST,14TH ST,459AU,AUTO BURGLARY,1668543197000,6050849,2119708,P,03X,CCD2,11/15/22  8:13:17 PM,1668543201000,3,1,1
1635614,LOP221115001075,28TH ST&BROADWAY,ST&BROADWAY,459AU,AUTO BURGLARY,1668543299000,6052246,2124520,C,08X,CCD3,11/15/22  8:14:59 PM,1668543374000,8,2,1
1635615,LOP221115001077,1024 WOOD ST,WOOD ST,945A,AMBULANCE REQUESTED,1668543453000,6041724,2122590,C,02Y,CCD3,11/15/22  8:17:33 PM,1668543453000,2,1,1
1635616,LOP221115001076,3431 FOOTHILL BLVD,FOOTHILL BLVD,945A,AMBULANCE REQUESTED,1668543428000,6064656,2112023,C,23X,CCD5,11/15/22  8:17:08 PM,1668543428000,23,4,2
1635617,LOP221115001078,4909 TIDEWATER AV,TIDEWATER AV,911N,POLICE RELATED MATTE,1668543531000,6064768,2104336,C,26X,CCD5,11/15/22  8:18:51 PM,1668543531000,26,4,3
1635618,LOP221115001080,2129 89TH AV,89TH AV,10851,STOLEN VEHICLE,1668543661000,6079752,2101322,C,34X,CCD7,11/15/22  8:21:01 PM,1668558210000,34,5,3
1635619,LOP221115001082,4401 SAN LEANDRO ST,SAN LEANDRO ST,10851,STOLEN VEHICLE,1668543731000,6065591,2107369,C,26X,CCD5,11/15/22  8:22:11 PM,1668552216000,26,4,3
1635620,LOP221115001081,12TH ST&CLAY ST,ST&CLAY ST,459AU,AUTO BURGLARY,1668543696000,6049041,2120037,C,03Y,CCD3,11/15/22  8:21:36 PM,1668543733000,3,1,1
1635621,LOP221115001083,9TH ST&HARRISON ST,ST&HARRISON ST,SECCK,SECURITY CHECK,1668543752000,6050371,2118403,C,03X,CCD2,11/15/22  8:22:32 PM,1668543838000,3,1,1
1635622,LOP221115001084,16TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,HAZ,HAZARDOUS SITUATION/,1668543770000,6048875,2121371,C,04X,CCD3,11/15/22  8:22:50 PM,1668553924000,4,1,1
1635623,LOP221115001087,1614 102ND AV,102ND AV,5150,MENTALLY ILL,1668543973000,6079915,2096935,C,32X,CCD7,11/15/22  8:26:13 PM,1668546424000,32,5,3
1635624,LOP221115001086,328 CASWELL AV,CASWELL AV,415F,415 FAMILY,1668543961000,6073623,2093829,C,31Y,CCD7,11/15/22  8:26:01 PM,1668561450000,31,5,3
1635625,LOP221115001085,1420 51ST AV,51ST AV,247,SHOOTING AT/INTO AN,1668543950000,6068086,2107044,C,27Y,CCD6,11/15/22  8:25:50 PM,1668552503000,27,4,3
1635626,LOP221115001089,1150 CLAY ST,CLAY ST,EVID,EVIDENCE,1668544304000,6048996,2119907,C,03Y,CCD3,11/15/22  8:31:44 PM,1668557222000,3,1,1
1635627,LOP221115001090,LA SALLE AV&LUCAS AV,SALLE AV&LUCAS AV,901B,VEHICLE COLLISION-UN,1668544355000,6068160,2128132,C,13Z,CCD4,11/15/22  8:32:35 PM,1668555926000,13,2,1
1635628,LOP221115001092,1 AIRPORT DR,AIRPORT DR,FUEL,FUEL VEHICLE,1668544518000,6067005,2087916,C,31X,CCD7,11/15/22  8:35:18 PM,1668546102000,31,5,3
1635629,LOP221115001093,27TH ST&BROADWAY,ST&BROADWAY,R10851,RECOVERED STOLEN VEH,1668544696000,6052105,2124259,C,08X,CCD3,11/15/22  8:38:16 PM,1668561990000,8,2,1
1635630,LOP221115001094,285 8TH AV,8TH AV,243E,BATTERY ON CO-HABITA,1668544719000,6053557,2114512,C,19X,CCD2,11/15/22  8:38:39 PM,1668560136000,19,3,2
1635631,LOP221115001096,102ND AV&WALNUT ST,AV&WALNUT ST,415GS,415 GUNSHOTS,1668544841000,6079847,2096936,C,32X,CCD7,11/15/22  8:40:41 PM,1668547032000,32,5,3
1635632,LOP221115001097,7200 BANCROFT AV,BANCROFT AV,933S,ALARM-SILENT,1668544899000,6076750,2105916,C,30Y,CCD6,11/15/22  8:41:39 PM,1668552202000,30,5,3
1635633,LOP221115001099,3645 GRAND AV,GRAND AV,459AU,AUTO BURGLARY,1668544961000,6057471,2124264,C,14Y,CCD2,11/15/22  8:42:41 PM,1668544962000,14,2,2
1635634,LOP221115001100,COOLIDGE AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,918,PERSON SCREAMING,1668545019000,6067992,2117719,C,22X,CCD4,11/15/22  8:43:39 PM,1668549586000,22,3,2
1635635,LOP221115001102,6110 LA SALLE AV,LA SALLE AV,911N,POLICE RELATED MATTE,1668545120000,6067678,2127865,C,13Z,CCD4,11/15/22  8:45:20 PM,1668545121000,13,2,1
1635636,LOP221115001101,688 36TH ST,36TH ST,929AU,AUTO ON FIRE,1668545088000,6050052,2127907,C,06X,CCD1,11/15/22  8:44:48 PM,1668545102000,6,1,1
1635637,LOP221115001103,2727 E 17TH ST,E 17TH ST,HAZ,HAZARDOUS SITUATION/,1668545323000,6062115,2112114,C,20X,CCD5,11/15/22  8:48:43 PM,1668562974000,20,3,2
1635638,LOP221115001106,35TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,23103,RECKLESS DRIVING,1668545625000,6064881,2111833,C,23X,CCD5,11/15/22  8:53:45 PM,1668548873000,23,4,2
1635639,LOP221115001108,2112 FRUITVALE AV,FRUITVALE AV,10851,STOLEN VEHICLE,1668545708000,6063940,2112660,C,21Y,CCD5,11/15/22  8:55:08 PM,1668545708000,21,3,2
1635640,LOP221115001107,14TH ST&CAMPBELL ST,ST&CAMPBELL ST,945A,AMBULANCE REQUESTED,1668545686000,6043096,2123105,C,02Y,CCD3,11/15/22  8:54:46 PM,1668545712000,2,1,1
1635641,LOP221115001109,1937 1/2 102ND AV,1/2 102ND AV,10851,STOLEN VEHICLE,1668545740000,6081068,2097313,C,32Y,CCD7,11/15/22  8:55:40 PM,1668558228000,32,5,3
1635642,LOP221115001111,2221 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,933R,ALARM-RINGER,1668545887000,6049523,2122994,C,04X,CCD3,11/15/22  8:58:07 PM,1668556663000,4,1,1
1635643,LOP221115001112,3747 GRAND AV,GRAND AV,459AU,AUTO BURGLARY,1668546042000,6057562,2124597,C,14Y,CCD2,11/15/22  9:00:42 PM,1668546336000,14,2,2
1635644,LOP221115001114,715 46TH AV,46TH AV,933R,ALARM-RINGER,1668546091000,6065338,2106145,C,26X,CCD5,11/15/22  9:01:31 PM,1668546117000,26,4,3
1635645,LOP221115001116,456 38TH ST,38TH ST,945A,AMBULANCE REQUESTED,1668546168000,6052632,2128324,C,08X,CCD1,11/15/22  9:02:48 PM,1668546168000,8,2,1
1635646,LOP221115001115,9222 MACARTHUR BLVD,MACARTHUR BLVD,INFO,BEAT INFORMATION,1668546134000,6081526,2101465,C,35X,CCD7,11/15/22  9:02:14 PM,1668546136000,35,5,3
1635647,LOP221115001119,10206 GRAFFIAN ST,GRAFFIAN ST,415SS,415 SHOT SPOTTER GUN,1668546252000,6078741,2096289,C,32X,CCD7,11/15/22  9:04:12 PM,1668558231000,32,5,3
1635648,LOP221115001118,7630 LOCKWOOD ST,LOCKWOOD ST,415TH,415 THREATS,1668546202000,6076177,2104071,C,30X,CCD6,11/15/22  9:03:22 PM,1668597172000,30,5,3
1635649,LOP221115001120,720 MANDELA PKWY,MANDELA PKWY,484,THEFT,1668546305000,6043574,2120631,C,02X,CCD3,11/15/22  9:05:05 PM,1668546347000,2,1,1
1635650,LOP221115001121,3816 PIEDMONT AV,PIEDMONT AV,BCAST,BROADCAST,1668546327000,6054685,2127278,C,09X,CCD1,11/15/22  9:05:27 PM,1668547140000,9,2,1
1635651,LOP221115001123,952 105TH AV,105TH AV,MPRISK,MISSING PERSON AT RI,1668546420000,6077730,2094764,C,32X,CCD7,11/15/22  9:07:00 PM,1668551664000,32,5,3
1635652,LOP221115001124,246 30TH ST,30TH ST,FNDPRO,FOUND PROPERTY,1668546461000,6052992,2125273,C,08X,CCD3,11/15/22  9:07:41 PM,1668552606000,8,2,1
1635653,LOP221115001125,5839 INTERNATIONAL BLVD,INTERNATIONAL BLVD,933R,ALARM-RINGER,1668546665000,6070278,2105585,C,26Y,CCD5,11/15/22  9:11:05 PM,1668557480000,26,4,3
1635654,LOP221115001127,16TH ST&WOOD ST,ST&WOOD ST,AOA,ASSIST OUTSIDE AGENC,1668546767000,6042684,2124076,A,05Y,CCD3,11/15/22  9:12:47 PM,1668546897000,5,1,1
1635655,LOP221115001128,447 65TH ST,65TH ST,912,SUSPICIOUS PERSON,1668546826000,6053758,2137189,C,12Y,CCD1,11/15/22  9:13:46 PM,1668559148000,12,2,1
1635656,LOP221115001129,338 12TH ST,12TH ST,594,VANDALISM,1668546830000,6050503,2119304,C,03X,CCD2,11/15/22  9:13:50 PM,1668547440000,3,1,1
1635657,LOP221115001130,7101 EDGEWATER DR,EDGEWATER DR,911N,POLICE RELATED MATTE,1668547025000,6067451,2099631,C,31X,CCD7,11/15/22  9:17:05 PM,1668547042000,31,5,3
1635658,LOP221115001131,3747 GRAND AV,GRAND AV,459AU,AUTO BURGLARY,1668547061000,6057562,2124597,C,14Y,CCD2,11/15/22  9:17:41 PM,1668547061000,14,2,2
1635659,LOP221115001132,6119 LA SALLE AV,LA SALLE AV,BTNFO,BEAT INFORMATION,1668547192000,6067721,2127844,C,13Z,CCD4,11/15/22  9:19:52 PM,1668548387000,13,2,1
1635660,LOP221115001133,1378 63RD AV,63RD AV,BTNFO,BEAT INFORMATION,1668547232000,6070928,2104621,C,26Y,CCD6,11/15/22  9:20:32 PM,1668548898000,26,4,3
1635661,LOP221115001135,22ND ST&BROADWAY,ST&BROADWAY,WELCK,WELFARE CHECK -- CHE,1668547638000,6051229,2122556,C,04X,CCD3,11/15/22  9:27:18 PM,1668550291000,4,1,1
1635662,LOP221115001136,3062 E 9TH ST,E 9TH ST,211,ROBBERY,1668547757000,6061508,2109047,C,20X,CCD5,11/15/22  9:29:17 PM,1668559265000,20,3,2
1635663,LOP221115001138,1035 PERALTA ST,PERALTA ST,242,BATTERY,1668547836000,6042809,2121910,C,02Y,CCD3,11/15/22  9:30:36 PM,1668553958000,2,1,1
1635664,LOP221115001139,49TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,459AU,AUTO BURGLARY,1668547913000,6052658,2131564,C,12X,CCD1,11/15/22  9:31:53 PM,1668547914000,12,2,1
1635665,LOP221115001140,350 HAWTHORNE AV,HAWTHORNE AV,949,SUSPICIOUS VEHICLE,1668547919000,6052490,2126130,C,08X,CCD3,11/15/22  9:31:59 PM,1668552537000,8,2,1
1635666,LOP221115001144,2320 CHESTNUT ST,CHESTNUT ST,945A,AMBULANCE REQUESTED,1668548114000,6046814,2124585,C,07X,CCD3,11/15/22  9:35:14 PM,1668548114000,7,1,1
1635667,LOP221115001143,7515 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1668548105000,6074450,2102986,C,26Y,CCD7,11/15/22  9:35:05 PM,1668548112000,26,4,3
1635668,LOP221115001142,BROADWAY&EMBARCADERO WEST,WEST,BCAST,BROADCAST,1668548085000,6048312,2116944,C,01X,CCD3,11/15/22  9:34:45 PM,1668552452000,1,1,1
1635669,LOP221115001113,8TH ST&CAMPBELL ST,ST&CAMPBELL ST,SECCK,SECURITY CHECK,1668546083000,6041994,2121433,C,02Y,CCD3,11/15/22  9:01:23 PM,1668550541000,2,1,1
1635670,LOP221115001079,31ST ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,SECCK,SECURITY CHECK,1668543565000,6050231,2126094,C,06X,CCD3,11/15/22  8:19:25 PM,1668548126000,6,1,1
1635671,LOP221115001137,363 GRAND AV,GRAND AV,459,BURGLARY,1668547773000,6054584,2121735,C,14X,CCD3,11/15/22  9:29:33 PM,1668548225000,14,2,2
1635672,LOP221115001147,2420 GRANDE VISTA AV,GRANDE VISTA AV,945A,AMBULANCE REQUESTED,1668548267000,6062386,2114803,C,21X,CCD5,11/15/22  9:37:47 PM,1668548331000,21,3,2
1635673,LOP221115001058,HIGH ST&OAKPORT ST,ST&OAKPORT ST,WELCK,WELFARE CHECK -- CHE,1668542353000,6064346,2106668,C,26X,CCD5,11/15/22  7:59:13 PM,1668548821000,26,4,3
1635674,LOP221115001149,8501 A ST,A ST,242,BATTERY,1668548810000,6076282,2100791,C,33X,CCD7,11/15/22  9:46:50 PM,1668556980000,33,5,3
1635675,LOP221115001150,98TH AV&BIGGE AV,AV&BIGGE AV,949,SUSPICIOUS VEHICLE,1668548822000,6071795,2092515,C,31Y,CCD7,11/15/22  9:47:02 PM,1668550606000,31,5,3
1635676,LOP221115001151,444 EMBARCADERO WEST,EMBARCADERO WEST,594,VANDALISM,1668548897000,6048357,2116943,C,01X,CCD3,11/15/22  9:48:17 PM,1668551360000,1,1,1
1635677,LOP221115001152,8000 BIRCH ST,BIRCH ST,415C,415 UNKNOWN,1668548988000,6077626,2103179,C,30X,CCD6,11/15/22  9:49:48 PM,1668566228000,30,5,3
1635678,LOP221115001153,3607 BROOKDALE AV,BROOKDALE AV,415C,415 UNKNOWN,1668549123000,6067704,2113573,C,24X,CCD4,11/15/22  9:52:03 PM,1668549855000,24,4,2
1635679,LOP221115001154,3958 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1668549205000,6065028,2108896,C,23X,CCD5,11/15/22  9:53:25 PM,1668562107000,23,4,2
1635680,LOP221115001157,1ST AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,459AU,AUTO BURGLARY,1668549477000,6053995,2118061,C,19X,CCD2,11/15/22  9:57:57 PM,1668549477000,19,3,2
1635681,LOP221115001156,9407 MACARTHUR BLVD,MACARTHUR BLVD,243E,BATTERY ON CO-HABITA,1668549449000,6081654,2100836,C,35X,CCD7,11/15/22  9:57:29 PM,1668559588000,35,5,3
1635682,LOP221115001158,3629 BROOKDALE AV,BROOKDALE AV,901D,VEHICLE COLLISION-DR,1668549661000,6067759,2113509,C,24X,CCD4,11/15/22 10:01:01 PM,1668560325000,24,4,2
1635683,LOP221115001160,888 VERMONT ST,VERMONT ST,459AU,AUTO BURGLARY,1668549809000,6057947,2123892,C,14Y,CCD2,11/15/22 10:03:29 PM,1668549810000,14,2,2
1635684,LOP221115001088,7506 KRAUSE AV,KRAUSE AV,WELCK,WELFARE CHECK -- CHE,1668544128000,6076898,2104878,C,30X,CCD6,11/15/22  8:28:48 PM,1668591416000,30,5,3
1635685,LOP221115001161,HIGH ST&INTERNATIONAL BLVD,ST&INTERNATIONAL BLVD,R10851,RECOVERED STOLEN VEH,1668550018000,6066048,2108232,A,23X,CCD5,11/15/22 10:06:58 PM,1668550572000,23,4,2
1635686,LOP221115001162,66 AIRPORT ACCESS RD,AIRPORT ACCESS RD,242,BATTERY,1668550118000,6070455,2091734,C,31Y,CCD7,11/15/22 10:08:38 PM,1668559267000,31,5,3
