OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
1635088,LOP221115000469,801 FRANKLIN ST,FRANKLIN ST,945A,AMBULANCE REQUESTED,1668511947000,6049550,2118525,C,03X,CCD2,11/15/22 11:32:27 AM,1668511947000,3,1,1
1635089,LOP221115000470,2ND ST&WEBSTER ST,ST&WEBSTER ST,SECCK,SECURITY CHECK,1668511968000,6049130,2116839,C,01X,CCD3,11/15/22 11:32:48 AM,1668513675000,1,1,1
1635090,LOP221115000471,E 12TH ST&9TH AV,12TH ST&9TH AV,SECCK,SECURITY CHECK,1668512000000,6055599,2115632,C,19X,CCD2,11/15/22 11:33:20 AM,1668524578000,19,3,2
1635091,LOP221115000473,7845 PLYMOUTH ST,PLYMOUTH ST,BTNFO,BEAT INFORMATION,1668512038000,6076725,2103679,C,30X,CCD6,11/15/22 11:33:58 AM,1668527100000,30,5,3
1635092,LOP221115000472,36 BOWLING DR,BOWLING DR,MSDIAL,MISDIAL,1668512022000,6058793,2133880,C,13X,CCD1,11/15/22 11:33:42 AM,1668512022000,13,2,1
1635093,LOP221115000474,2621 66TH AV,66TH AV,415TH,415 THREATS,1668512051000,6074684,2106590,A,30X,CCD6,11/15/22 11:34:11 AM,1668597616000,30,5,3
1635094,LOP221115000475,380 EUCLID AV,EUCLID AV,602L,TRESPASS:,1668512111000,6055607,2122764,C,14X,CCD3,11/15/22 11:35:11 AM,1668528801000,14,2,2
1635095,LOP221115000476,2550 TELEGRAPH AV,TELEGRAPH AV,484,THEFT,1668512132000,6050918,2123931,C,08X,CCD3,11/15/22 11:35:32 AM,1668558503000,8,2,1
1635096,LOP221115000479,460 MANDANA BLVD,MANDANA BLVD,953,INVESTIGATE REPORT O,1668512214000,6057484,2123491,C,14Y,CCD2,11/15/22 11:36:54 AM,1668512214000,14,2,2
1635097,LOP221115000478,9425 TANNER WY,TANNER WY,945A,AMBULANCE REQUESTED,1668512198000,6075985,2097428,C,33X,CCD7,11/15/22 11:36:38 AM,1668512222000,33,5,3
1635098,LOP221115000477,3935 FOOTHILL BLVD,FOOTHILL BLVD,933R,ALARM-RINGER,1668512166000,6065802,2110361,C,23X,CCD5,11/15/22 11:36:06 AM,1668564268000,23,4,2
1635099,LOP221115000480,3239 LYNDE ST,LYNDE ST,MSDIAL,MISDIAL,1668512289000,6065903,2114589,C,21Y,CCD5,11/15/22 11:38:09 AM,1668512311000,21,3,2
1635100,LOP221115000482,24TH ST&CHESTNUT ST,ST&CHESTNUT ST,SECCK,SECURITY CHECK,1668512354000,6046864,2124823,C,07X,CCD3,11/15/22 11:39:14 AM,1668514197000,7,1,1
1635101,LOP221115000483,9300 MACARTHUR BLVD,MACARTHUR BLVD,976,CAR STOP,1668512418000,6081543,2101402,C,35X,CCD7,11/15/22 11:40:18 AM,1668514515000,35,5,3
1635102,LOP221115000484,TOMPKINS AV&VALE AV,AV&VALE AV,10851,STOLEN VEHICLE,1668512462000,6073688,2115002,C,25X,CCD4,11/15/22 11:41:02 AM,1668519904000,25,4,2
1635103,LOP221115000486,7624 SUNKIST DR,SUNKIST DR,415N,DISTURBANCE-NEIGHBOR,1668512625000,6080536,2107201,P,30Y,CCD6,11/15/22 11:43:45 AM,1668551551000,30,5,3
1635104,LOP221115000485,460 MANDANA BLVD,MANDANA BLVD,5150,MENTALLY ILL,1668512572000,6057484,2123491,C,14Y,CCD2,11/15/22 11:42:52 AM,1668530254000,14,2,2
1635105,LOP221115000488,2954 DELAWARE ST,DELAWARE ST,A10851,ATTEMPTED AUTO THEFT,1668512718000,6068448,2116904,C,22Y,CCD4,11/15/22 11:45:18 AM,1668516520000,22,3,2
1635106,LOP221115000489,221 COVINGTON ST,COVINGTON ST,933R,ALARM-RINGER,1668512743000,6088681,2094551,C,35Y,CCD7,11/15/22 11:45:43 AM,1668519687000,35,5,3
1635107,LOP221115000490,715 E 22ND ST,E 22ND ST,WELCK,WELFARE CHECK -- CHE,1668512755000,6057606,2118237,A,17Y,CCD2,11/15/22 11:45:55 AM,1668515474000,17,3,2
1635108,LOP221115000491,HIGH ST&SB I880,ST&SB I880,23103,RECKLESS DRIVING,1668512932000,6064446,2106761,C,26X,CCD5,11/15/22 11:48:52 AM,1668512966000,26,4,3
1635109,LOP221115000492,2901 PERALTA OAKS CT,PERALTA OAKS CT,EVID,EVIDENCE,1668513024000,6085917,2097257,C,35Y,CCD7,11/15/22 11:50:24 AM,1668535989000,35,5,3
1635110,LOP221115000493,6226 MORAGA AV,MORAGA AV,20002,HIT & RUN (PROPERTY,1668513117000,6066740,2129161,C,13Z,CCD4,11/15/22 11:51:57 AM,1668530112000,13,2,1
1635111,LOP221115000495,3545 69TH AV,69TH AV,CKVEH,CHECK VEHICLE,1668513221000,6077978,2107831,P,29X,CCD6,11/15/22 11:53:41 AM,1668513248000,29,5,3
1635112,LOP221115000494,2545 BROADWAY,BROADWAY,BTNFO,BEAT INFORMATION,1668513209000,6051883,2123858,C,08X,CCD3,11/15/22 11:53:29 AM,1668520518000,8,2,1
1635113,LOP221115000497,100 GRAND AV,GRAND AV,459AU,AUTO BURGLARY,1668513274000,6051720,2122741,C,08X,CCD3,11/15/22 11:54:34 AM,1668513274000,8,2,1
1635114,LOP221115000496,946 83RD AV,83RD AV,EVID,EVIDENCE,1668513269000,6074334,2100338,C,33X,CCD7,11/15/22 11:54:29 AM,1668526294000,33,5,3
1635115,LOP221115000501,1424 JEFFERSON ST,JEFFERSON ST,484,THEFT,1668513322000,6049011,2120766,P,04X,CCD3,11/15/22 11:55:22 AM,1668592348000,4,1,1
1635116,LOP221115000500,405 HEGENBERGER RD,HEGENBERGER RD,459AU,AUTO BURGLARY,1668513319000,6070920,2094905,A,31X,CCD7,11/15/22 11:55:19 AM,1668514017000,31,5,3
1635117,LOP221115000498,DERBY AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,245,ASSAULT W/DEADLY WEA,1668513293000,6062467,2110483,C,20X,CCD5,11/15/22 11:54:53 AM,1668532090000,20,3,2
1635118,LOP221115000499,3053 INTERNATIONAL BLVD,INTERNATIONAL BLVD,245,ASSAULT W/DEADLY WEA,1668513314000,6062521,2110424,C,20X,CCD5,11/15/22 11:55:14 AM,1668514254000,20,3,2
1635119,LOP221115000505,300 CLAY ST,CLAY ST,SECCK,SECURITY CHECK,1668513658000,6047904,2117804,C,01X,CCD3,11/15/22 12:00:58 PM,1668517219000,1,1,1
1635120,LOP221115000504,1514 TUCKER ST,TUCKER ST,484LP,STOLEN LICENSE PLATE,1668513647000,6080388,2095521,C,32X,CCD7,11/15/22 12:00:47 PM,1668573616000,32,5,3
1635121,LOP221115000506,2112 FRUITVALE AV,FRUITVALE AV,911C,911 HANG UP FROM CP,1668513662000,6063940,2112660,C,21Y,CCD5,11/15/22 12:01:02 PM,1668513662000,21,3,2
1635122,LOP221115000508,3001 MORCOM AV,MORCOM AV,WELCK,WELFARE CHECK -- CHE,1668513743000,6073095,2110445,C,28X,CCD6,11/15/22 12:02:23 PM,1668526579000,28,4,3
1635123,LOP221115000509,1700 BROADWAY,BROADWAY,HAZ,HAZARDOUS SITUATION/,1668513789000,6050451,2121016,C,04X,CCD3,11/15/22 12:03:09 PM,1668516469000,4,1,1
1635124,LOP221115000510,3032 MILLSBRAE AV,MILLSBRAE AV,WELCK,WELFARE CHECK -- CHE,1668513956000,6074193,2109175,C,29X,CCD6,11/15/22 12:05:56 PM,1668515654000,29,5,3
1635125,LOP221115000511,2318 25TH AV,25TH AV,945A,AMBULANCE REQUESTED,1668513979000,6062701,2114054,C,21X,CCD5,11/15/22 12:06:19 PM,1668513986000,21,3,2
1635126,LOP221115000512,3527 GRAND AV,GRAND AV,459AU,AUTO BURGLARY,1668514064000,6057389,2123969,C,14Y,CCD2,11/15/22 12:07:44 PM,1668514144000,14,2,2
1635127,LOP221115000513,2412 WARNER AV,WARNER AV,415F,415 FAMILY,1668514076000,6082099,2099137,C,32Y,CCD7,11/15/22 12:07:56 PM,1668531063000,32,5,3
1635128,LOP221115000514,E 18TH ST&3RD AV,18TH ST&3RD AV,EVID,EVIDENCE,1668514151000,6055504,2118393,C,15X,CCD2,11/15/22 12:09:11 PM,1668549864000,15,3,2
1635129,LOP221115000516,486 JEAN ST,JEAN ST,918,PERSON SCREAMING,1668514214000,6056290,2124226,C,14Y,CCD2,11/15/22 12:10:14 PM,1668518145000,14,2,2
1635130,LOP221115000515,2720 MAXWELL AV,MAXWELL AV,MSDIAL,MISDIAL,1668514190000,6071254,2110302,C,28X,CCD6,11/15/22 12:09:50 PM,1668514190000,28,4,3
1635131,LOP221115000517,3655 MIDVALE AV,MIDVALE AV,945A,AMBULANCE REQUESTED,1668514214000,6070344,2116351,C,22Y,CCD4,11/15/22 12:10:14 PM,1668514215000,22,3,2
1635132,LOP221115000519,321 SANTA CLARA AV,SANTA CLARA AV,459,BURGLARY,1668514257000,6056366,2124167,C,14Y,CCD2,11/15/22 12:10:57 PM,1668520333000,14,2,2
1635133,LOP221115000520,1600 INTERNATIONAL BLVD,INTERNATIONAL BLVD,901,VEHICLE COLLISION/PR,1668514288000,6057699,2114221,C,19X,CCD2,11/15/22 12:11:28 PM,1668528378000,19,3,2
1635134,LOP221115000523,6525 SHATTUCK AV,SHATTUCK AV,WELCK,WELFARE CHECK -- CHE,1668514404000,6051810,2137106,C,11X,CCD1,11/15/22 12:13:24 PM,1668525859000,11,2,1
1635135,LOP221115000522,2545 CORDOVA ST,CORDOVA ST,EVAL,EVALUATION,1668514398000,6065311,2116927,C,21Y,CCD5,11/15/22 12:13:18 PM,1668531501000,21,3,2
1635136,LOP221115000525,361 105TH AV,105TH AV,945A,AMBULANCE REQUESTED,1668514435000,6075499,2092040,C,31Z,CCD7,11/15/22 12:13:55 PM,1668514435000,31,5,3
1635137,LOP221115000524,8460 EDGEWATER DR,EDGEWATER DR,459AU,AUTO BURGLARY,1668514431000,6070736,2095429,C,31X,CCD7,11/15/22 12:13:51 PM,1668514431000,31,5,3
1635138,LOP221115000527,18TH ST&POPLAR ST,ST&POPLAR ST,905,ABANDONED AUTOMOBILE,1668514501000,6045137,2123518,C,05X,CCD3,11/15/22 12:15:01 PM,1668519367000,5,1,1
1635139,LOP221115000526,9303 INTERNATIONAL BLVD,INTERNATIONAL BLVD,211S,SILENT ROBBERY ALARM,1668514490000,6077948,2099069,C,33X,CCD7,11/15/22 12:14:50 PM,1668515160000,33,5,3
1635140,LOP221115000528,3250 LAKESHORE AV,LAKESHORE AV,FNDPRO,FOUND PROPERTY,1668514524000,6057475,2122194,C,16X,CCD2,11/15/22 12:15:24 PM,1668558342000,16,3,2
1635141,LOP221115000529,3227 WEST ST,WEST ST,INFO,BEAT INFORMATION,1668514642000,6049572,2126726,C,06X,CCD3,11/15/22 12:17:22 PM,1668514725000,6,1,1
1635142,LOP221115000530,CLAREMONT AV&HUDSON ST,AV&HUDSON ST,273_6,VIOLATION OF COURT O,1668514672000,6054193,2134140,C,12Y,CCD1,11/15/22 12:17:52 PM,1668518922000,12,2,1
1635143,LOP221115000532,571 EL PASEO DR,EL PASEO DR,901A,VEHICLE COLLISION-PE,1668514719000,6076639,2092565,C,31Z,CCD7,11/15/22 12:18:39 PM,1668528046000,31,5,3
1635144,LOP221115000533,3301 E 12TH ST,E 12TH ST,911N,POLICE RELATED MATTE,1668514847000,6063109,2109659,C,23X,CCD5,11/15/22 12:20:47 PM,1668514847000,23,4,2
1635145,LOP221115000536,4351 BROADWAY,BROADWAY,913TH,SUICIDE THREATS,1668514921000,6055050,2129973,C,12X,CCD1,11/15/22 12:22:01 PM,1668516958000,12,2,1
1635146,LOP221115000535,85TH AV&EDES AV,AV&EDES AV,R10851,RECOVERED STOLEN VEH,1668514882000,6072165,2095987,C,31Y,CCD7,11/15/22 12:21:22 PM,1668579812000,31,5,3
1635147,LOP221115000538,HIGH ST&JENSEN ST,ST&JENSEN ST,417,BRANDISH A WEAPON,1668514932000,6064114,2106456,C,23X,CCD5,11/15/22 12:22:12 PM,1668529516000,23,4,2
1635148,LOP221115000539,38TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,20002,HIT & RUN (PROPERTY,1668514976000,6065561,2110675,C,24X,CCD5,11/15/22 12:22:56 PM,1668520249000,24,4,2
1635149,LOP221115000541,1755 EMBARCADERO,EMBARCADERO,459AU,AUTO BURGLARY,1668515044000,6057666,2112941,C,19X,CCD2,11/15/22 12:24:04 PM,1668516803000,19,3,2
1635150,LOP221115000542,1779 10TH ST,10TH ST,WELCK,WELFARE CHECK -- CHE,1668515086000,6041437,2122653,C,02Y,CCD3,11/15/22 12:24:46 PM,1668517712000,2,1,1
1635151,LOP221115000544,6622 TREMONT ST,TREMONT ST,UNSEC,UNSECURED PREMISE,1668515309000,6051305,2137250,C,11X,CCD1,11/15/22 12:28:29 PM,1668534282000,11,2,1
1635152,LOP221115000543,E 17TH ST&23RD AV,17TH ST&23RD AV,R10851,RECOVERED STOLEN VEH,1668515289000,6060804,2113212,C,18X,CCD2,11/15/22 12:28:09 PM,1668518615000,18,3,2
1635153,LOP221115000547,3100 SUMMIT ST,SUMMIT ST,945A,AMBULANCE REQUESTED,1668515363000,6052081,2125834,C,08X,CCD3,11/15/22 12:29:23 PM,1668515364000,8,2,1
1635154,LOP221115000546,3525 KANSAS ST,KANSAS ST,WELCK,WELFARE CHECK -- CHE,1668515330000,6070728,2116158,C,25X,CCD4,11/15/22 12:28:50 PM,1668515331000,25,4,2
1635155,LOP221115000549,1 JACK LONDON SQ,JACK LONDON SQ,459AU,AUTO BURGLARY,1668515424000,6050293,2115862,C,01X,CCD3,11/15/22 12:30:24 PM,1668515644000,1,1,1
1635156,LOP221115000548,1699 W GRAND AV,W GRAND AV,415,DISTURBING THE PEACE,1668515397000,6044015,2125280,C,05Y,CCD3,11/15/22 12:29:57 PM,1668521174000,5,1,1
1635157,LOP221115000503,2500 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,SECCK,SECURITY CHECK,1668513511000,6049807,2124064,C,06X,CCD3,11/15/22 11:58:31 AM,1668515453000,6,1,1
1635158,LOP221115000550,400 CAPISTRANO DR,CAPISTRANO DR,MSDIAL,MISDIAL,1668515476000,6076008,2091900,C,31Z,CCD7,11/15/22 12:31:16 PM,1668515476000,31,5,3
1635159,LOP221115000552,715 PERALTA ST,PERALTA ST,311,NON POLICE/LAW RELAT,1668515495000,6042224,2121020,C,02Y,CCD3,11/15/22 12:31:35 PM,1668515495000,2,1,1
1635160,LOP221115000551,FRUITVALE AV&EB I580,AV&EB I580,HAZ,HAZARDOUS SITUATION/,1668515482000,6065587,2117660,C,22X,CCD5,11/15/22 12:31:22 PM,1668515557000,22,3,2
1635161,LOP221115000554,4401 MASTERSON ST,MASTERSON ST,911N,POLICE RELATED MATTE,1668515544000,6072392,2113539,C,25X,CCD4,11/15/22 12:32:24 PM,1668515544000,25,4,2
1635162,LOP221115000553,3443 MARKET ST,MARKET ST,933R,ALARM-RINGER,1668515538000,6048914,2127738,C,06X,CCD3,11/15/22 12:32:18 PM,1668542418000,6,1,1
1635163,LOP221115000558,3401 ADELINE ST,ADELINE ST,242,BATTERY,1668515771000,6047466,2127949,C,07X,CCD3,11/15/22 12:36:11 PM,1668521578000,7,1,1
1635164,LOP221115000559,3227 WEST ST,WEST ST,242,BATTERY,1668515784000,6049572,2126726,C,06X,CCD3,11/15/22 12:36:24 PM,1668560519000,6,1,1
1635165,LOP221115000560,2925 INTERNATIONAL BLVD,INTERNATIONAL BLVD,242,BATTERY,1668515851000,6062041,2110765,C,20X,CCD5,11/15/22 12:37:31 PM,1668515852000,20,3,2
1635166,LOP221115000562,1353 80TH AV,80TH AV,945A,AMBULANCE REQUESTED,1668515890000,6075220,2102144,C,26Y,CCD7,11/15/22 12:38:10 PM,1668515890000,26,4,3
1635167,LOP221115000561,1265 94TH AV,94TH AV,BTNFO,BEAT INFORMATION,1668515867000,6077408,2098485,C,33X,CCD7,11/15/22 12:37:47 PM,1668515867000,33,5,3
1635168,LOP221115000563,695 HEGENBERGER RD,HEGENBERGER RD,415C,415 UNKNOWN,1668516039000,6071172,2099886,C,31X,CCD7,11/15/22 12:40:39 PM,1668516043000,31,5,3
1635169,LOP221115000556,1023 MACARTHUR BLVD,MACARTHUR BLVD,949,SUSPICIOUS VEHICLE,1668515678000,6060175,2120250,C,15X,CCD2,11/15/22 12:34:38 PM,1668533983000,15,3,2
1635185,LOP221115000565,2300 INTERNATIONAL BLVD,INTERNATIONAL BLVD,10851,STOLEN VEHICLE,1668516109000,6060050,2112381,C,20X,CCD5,11/15/22 12:41:49 PM,1668517837000,20,3,2
1635186,LOP221115000566,63RD AV&EASTLAWN ST,AV&EASTLAWN ST,5150,MENTALLY ILL,1668516151000,6070647,2104427,C,26Y,CCD6,11/15/22 12:42:31 PM,1668518788000,26,4,3
1635187,LOP221115000567,66TH AV&NB I880,AV&NB I880,HAZ,HAZARDOUS SITUATION/,1668516251000,6067911,2101500,C,26X,CCD6,11/15/22 12:44:11 PM,1668516258000,26,4,3
1635188,LOP221115000568,8450 EDGEWATER DR,EDGEWATER DR,459AU,AUTO BURGLARY,1668516338000,6070665,2095456,C,31X,CCD7,11/15/22 12:45:38 PM,1668563046000,31,5,3
1635189,LOP221115000570,55TH AV&HILTON ST,AV&HILTON ST,945A,AMBULANCE REQUESTED,1668516455000,6071301,2108034,C,27X,CCD4,11/15/22 12:47:35 PM,1668516463000,27,4,3
1635190,LOP221115000573,541 CAPISTRANO DR,CAPISTRANO DR,484LP,STOLEN LICENSE PLATE,1668516664000,6076213,2092611,P,31Z,CCD7,11/15/22 12:51:04 PM,1668516691000,31,5,3
1635191,LOP221115000572,66TH AV&SAN LEANDRO ST,AV&SAN LEANDRO ST,23110B,THROWING ITEMS AT A,1668516651000,6070018,2102505,C,26Y,CCD6,11/15/22 12:50:51 PM,1668528769000,26,4,3
1635192,LOP221115000574,559 16TH ST,16TH ST,602L,TRESPASS:,1668516708000,6049479,2121033,C,04X,CCD3,11/15/22 12:51:48 PM,1668534219000,4,1,1
1635193,LOP221115000576,EDGEWATER DR&HEGENBERGER RD,DR&HEGENBERGER RD,459AU,AUTO BURGLARY,1668516753000,6071012,2095224,A,31X,CCD7,11/15/22 12:52:33 PM,1668563052000,31,5,3
1635194,LOP221115000578,2227 SAN PABLO AV,SAN PABLO AV,459AU,AUTO BURGLARY,1668516836000,6049213,2123271,C,07X,CCD3,11/15/22 12:53:56 PM,1668516837000,7,1,1
1635195,LOP221115000575,405 HEGENBERGER RD,HEGENBERGER RD,594,VANDALISM,1668516714000,6070920,2094905,C,31X,CCD7,11/15/22 12:51:54 PM,1668520346000,31,5,3
1635196,LOP221115000579,4525 SAN CARLOS AV,SAN CARLOS AV,459,BURGLARY,1668517010000,6068413,2110140,C,27X,CCD5,11/15/22 12:56:50 PM,1668518941000,27,4,3
1635197,LOP221115000581,411 51ST ST,51ST ST,911C,911 HANG UP FROM CP,1668517517000,6053763,2131898,C,12X,CCD1,11/15/22  1:05:17 PM,1668553802000,12,2,1
1635198,LOP221115000583,35TH ST&ADELINE ST,ST&ADELINE ST,945,AMBULANCE FOLLOW UP,1668517570000,6047626,2128396,C,07X,CCD3,11/15/22  1:06:10 PM,1668517726000,7,1,1
1635199,LOP221115000584,1353 80TH AV,80TH AV,911C,911 HANG UP FROM CP,1668517683000,6075220,2102144,C,26Y,CCD7,11/15/22  1:08:03 PM,1668520130000,26,4,3
1635200,LOP221115000586,E 23RD ST&FRUITVALE AV,23RD ST&FRUITVALE AV,911C,911 HANG UP FROM CP,1668517794000,6064071,2113105,C,21Y,CCD5,11/15/22  1:09:54 PM,1668517797000,21,3,2
1635201,LOP221115000589,7425 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1668517876000,6074262,2103102,C,26Y,CCD7,11/15/22  1:11:16 PM,1668517881000,26,4,3
1635202,LOP221115000587,4104 INTERNATIONAL BLVD,INTERNATIONAL BLVD,MSDIAL,MISDIAL,1668517863000,6065520,2108591,C,23X,CCD5,11/15/22  1:11:03 PM,1668517863000,23,4,2
1635203,LOP221115000590,634 15TH ST,15TH ST,415LT,DISTURBANCE-LANDLORD,1668517914000,6048864,2121099,C,04X,CCD3,11/15/22  1:11:54 PM,1668519922000,4,1,1
1635204,LOP221115000593,822 44TH ST,44TH ST,945A,AMBULANCE REQUESTED,1668518140000,6050275,2130780,C,10Y,CCD1,11/15/22  1:15:40 PM,1668518342000,10,2,1
1635205,LOP221115000592,4847 HARBORD DR,HARBORD DR,911C,911 HANG UP FROM CP,1668518130000,6061969,2132156,C,13X,CCD1,11/15/22  1:15:30 PM,1668518622000,13,2,1
1635206,LOP221115000591,EDGEWATER DR&HEGENBERGER RD,DR&HEGENBERGER RD,459AU,AUTO BURGLARY,1668518116000,6071012,2095224,C,31X,CCD7,11/15/22  1:15:16 PM,1668518121000,31,5,3
1635207,LOP221115000594,2926 HIGH ST,HIGH ST,EVAL,EVALUATION,1668518160000,6069997,2112347,C,28X,CCD4,11/15/22  1:16:00 PM,1668518160000,28,4,3
1635208,LOP221115000596,1557 JACKSON ST,JACKSON ST,243E,BATTERY ON CO-HABITA,1668518309000,6051937,2119811,C,04X,CCD3,11/15/22  1:18:29 PM,1668566819000,4,1,1
1635209,LOP221115000597,1333 BROADWAY,BROADWAY,245,ASSAULT W/DEADLY WEA,1668518365000,6049887,2120021,C,03Y,CCD3,11/15/22  1:19:25 PM,1668544204000,3,1,1
1635210,LOP221115000599,3025 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,484,THEFT,1668518667000,6050156,2125848,C,06X,CCD3,11/15/22  1:24:27 PM,1668518684000,6,1,1
1635211,LOP221115000600,4500 LINCOLN AV,LINCOLN AV,BCAST,BROADCAST,1668518692000,6069956,2121664,C,22X,CCD4,11/15/22  1:24:52 PM,1668520657000,22,3,2
1635212,LOP221115000601,9417 D ST,D ST,10851,STOLEN VEHICLE,1668518700000,6076594,2098001,C,33X,CCD7,11/15/22  1:25:00 PM,1668538167000,33,5,3
1635213,LOP221115000603,EDGEWATER DR&HEGENBERGER RD,DR&HEGENBERGER RD,SECCK,SECURITY CHECK,1668518799000,6071012,2095224,C,31X,CCD7,11/15/22  1:26:39 PM,1668524277000,31,5,3
1635214,LOP221115000604,42ND ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,911N,POLICE RELATED MATTE,1668518813000,6051097,2130047,C,10Y,CCD1,11/15/22  1:26:53 PM,1668518830000,10,2,1
1635215,LOP221115000606,2927 FILBERT ST,FILBERT ST,415RM,DISTURBING BETWEEN R,1668518834000,6047919,2126165,C,07X,CCD3,11/15/22  1:27:14 PM,1668528112000,7,1,1
1635216,LOP221115000605,7101 EDGEWATER DR,EDGEWATER DR,INFO,BEAT INFORMATION,1668518834000,6067451,2099631,C,31X,CCD7,11/15/22  1:27:14 PM,1668518834000,31,5,3
1635217,LOP221115000609,26TH ST&BROADWAY,ST&BROADWAY,914,MAKE A PHONE CALL,1668518946000,6051966,2123972,C,08X,CCD3,11/15/22  1:29:06 PM,1668519839000,8,2,1
1635218,LOP221115000611,420 15TH ST,15TH ST,23103,RECKLESS DRIVING,1668518980000,6050486,2120388,C,04X,CCD3,11/15/22  1:29:40 PM,1668518980000,4,1,1
1635219,LOP221115000610,62ND AV&HAYES ST,AV&HAYES ST,SECCK,SECURITY CHECK,1668518954000,6072446,2106248,C,27Y,CCD6,11/15/22  1:29:14 PM,1668523894000,27,4,3
1635220,LOP221115000608,42ND ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,901,VEHICLE COLLISION/PR,1668518945000,6051097,2130047,C,10Y,CCD1,11/15/22  1:29:05 PM,1668525156000,10,2,1
1635221,LOP221115000607,2247 E 19TH ST,E 19TH ST,5150,MENTALLY ILL,1668518943000,6060695,2113756,C,18X,CCD2,11/15/22  1:29:03 PM,1668526263000,18,3,2
1635222,LOP221115000614,8000 S COLISEUM WY,S COLISEUM WY,R10851,RECOVERED STOLEN VEH,1668519140000,6069160,2099829,C,31X,CCD7,11/15/22  1:32:20 PM,1668519140000,31,5,3
1635223,LOP221115000617,19TH ST&FRANKLIN ST,ST&FRANKLIN ST,901B,VEHICLE COLLISION-UN,1668519214000,6050983,2121243,C,04X,CCD3,11/15/22  1:33:34 PM,1668520404000,4,1,1
1635224,LOP221115000616,1460 80TH AV,80TH AV,BTNFO,BEAT INFORMATION,1668519212000,6075767,2102489,C,30X,CCD6,11/15/22  1:33:32 PM,1668537717000,30,5,3
1635225,LOP221115000619,1507 2ND AV,2ND AV,911N,POLICE RELATED MATTE,1668519323000,6054520,2118045,C,19X,CCD2,11/15/22  1:35:23 PM,1668519353000,19,3,2
1635226,LOP221115000618,1244 2ND AV,2ND AV,911N,POLICE RELATED MATTE,1668519310000,6054103,2117632,C,19X,CCD2,11/15/22  1:35:10 PM,1668519311000,19,3,2
1635227,LOP221115000622,925 W GRAND AV,W GRAND AV,415,DISTURBING THE PEACE,1668519385000,6047747,2123953,C,05X,CCD3,11/15/22  1:36:25 PM,1668552957000,5,1,1
1635228,LOP221115000621,4835 CONGRESS AV,CONGRESS AV,905,ABANDONED AUTOMOBILE,1668519376000,6069340,2110079,C,27X,CCD4,11/15/22  1:36:16 PM,1668519614000,27,4,3
1635229,LOP221115000620,925 W GRAND AV,W GRAND AV,415C,415 UNKNOWN,1668519352000,6047747,2123953,C,05X,CCD3,11/15/22  1:35:52 PM,1668519437000,5,1,1
1635230,LOP221115000624,12TH ST&BROADWAY,ST&BROADWAY,SECCK,SECURITY CHECK,1668519580000,6049731,2119681,C,03X,CCD3,11/15/22  1:39:40 PM,1668538879000,3,1,1
1635231,LOP221115000626,333 HEGENBERGER RD,HEGENBERGER RD,911N,POLICE RELATED MATTE,1668519652000,6070766,2094502,C,31X,CCD7,11/15/22  1:40:52 PM,1668519653000,31,5,3
1635232,LOP221115000625,2000 MARKET ST,MARKET ST,911C,911 HANG UP FROM CP,1668519632000,6047699,2123183,C,05X,CCD3,11/15/22  1:40:32 PM,1668519708000,5,1,1
1635233,LOP221115000628,5501 SAN PABLO AV,SAN PABLO AV,975,STAND BY AND PRESERV,1668519713000,6046994,2132707,C,10X,CCD1,11/15/22  1:41:53 PM,1668530452000,10,2,1
1635234,LOP221115000627,5739 FLEMING AV,FLEMING AV,R10851,RECOVERED STOLEN VEH,1668519700000,6073095,2108479,C,29X,CCD6,11/15/22  1:41:40 PM,1668528598000,29,5,3
1635235,LOP221115000629,JACKSON ST&LAKESIDE DR,ST&LAKESIDE DR,459AU,AUTO BURGLARY,1668519817000,6052445,2120742,C,04X,CCD3,11/15/22  1:43:37 PM,1668519817000,4,1,1
1635236,LOP221115000630,3400 PARK BLVD,PARK BLVD,933R,ALARM-RINGER,1668519852000,6060573,2119632,C,17Y,CCD2,11/15/22  1:44:12 PM,1668520360000,17,3,2
1635237,LOP221115000631,2506 WILBUR ST,WILBUR ST,10851,STOLEN VEHICLE,1668519930000,6067916,2119236,C,22X,CCD4,11/15/22  1:45:30 PM,1668543120000,22,3,2
1635238,LOP221115000633,3510 BROADWAY,BROADWAY,10851,STOLEN VEHICLE,1668519965000,6053404,2126713,C,09X,CCD3,11/15/22  1:46:05 PM,1668522145000,9,2,1
1635239,LOP221115000632,3126 SHEFFIELD AV,SHEFFIELD AV,OMC,OAKLAND MUNICIPLE CO,1668519963000,6064480,2117208,C,21X,CCD5,11/15/22  1:46:03 PM,1668561739000,21,3,2
